Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Mitotic Cell Cycle Phase Transition (GO:0044772),11/111,1.1405728892599644e-05,0.0017785808491897,0,0,5.647342105263158,64.2746300387749,CDKN1A;WEE1;CCND2;CDK6;CDK4;MYC;PLK2;BCAT1;NES;CDC25B;CDKN3
GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),28/594,1.7938765569315868e-05,0.0026327776526731,0,0,2.5951970719076405,28.361731909566696,COX17;HP;PDGFA;NEDD9;IRS2;LAMC1;EGFR;CCND2;CAPNS1;MDK;MYC;NAMPT;HAS2;TIMP1;SMARCE1;WWTR1;EGR2;XBP1;CAV1;ACTL6A;F2R;TPM1;FN1;PROX1;OSMR;CDC25B;VEGFA;CDK4
GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),26/537,2.2786849402993103e-05,0.0031073257826618,0,0,2.6622416427633167,28.45757138992158,SEMA5A;BTG3;APP;CDKN1A;MDK;ADAMTS1;SERTAD2;PODXL;MYC;PDPN;SMYD2;NCK2;SH3BP4;S100A11;JAM2;ACTL6A;F2R;PROX1;SOD2;DCBLD2;CDK6;PSRC1;FABP7;CSNK2B;TNFRSF21;CDKN3
GO_Biological_Process_2023,Negative Regulation Of Viral Process (GO:0048525),8/61,2.366300195213456e-05,0.0031073257826618,0,0,7.707177693482437,82.09375718510239,IFIH1;ILF3;PLSCR1;OAS2;STAT1;MX1;PROX1;ZC3HAV1
GO_Biological_Process_2023,Regulation Of Fibroblast Proliferation (GO:0048145),7/46,2.8694410005497984e-05,0.0035796276481858,0,0,9.147302350427353,95.669881082053,CDKN1A;CDK6;CDK4;MYC;FN1;PDGFA;AQP1
GO_Biological_Process_2023,Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043),5/21,4.375169465689332e-05,0.0049662025805515,0,0,15.862208549222798,159.20867330965658,TIMP2;ADAM9;TIMP1;TIMP4;SH3D19
GO_Biological_Process_2023,Regulation Of Cell Communication (GO:0010646),7/49,4.379016303492337e-05,0.0049662025805515,0,0,8.492621527777779,85.23281041435921,SOCS2;UGCG;CAMK2D;ANXA1;SCG5;ITGB8;YWHAG
GO_Biological_Process_2023,Regulation Of Viral Genome Replication (GO:0045069),8/67,4.733022502757835e-05,0.0051343004975568,0,0,6.921272735318848,68.92453565890983,IFIH1;ILF3;PLSCR1;OAS2;MX1;PROX1;PABPC1;ZC3HAV1
GO_Biological_Process_2023,Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024),7/51,5.707292347596125e-05,0.0059332060030218,0,0,8.105764678030303,79.20289177453013,MDK;PDPN;NEDD9;ACTN4;GBP1;CORO1C;S100A10
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),30/705,6.0721800507200414e-05,0.0060168617193488,0,0,2.3310557094490614,22.632704212767077,TOP2A;MAGED1;EGFR;HSP90B1;AQP1;SOCS2;CCND2;MYC;PDPN;TRIM24;CASP2;ECT2;PHLDA1;XBP1;ANXA1;STAT1;GADD45A;PLK2;ACTN1;SIAH2;ACTL6A;ANO6;ACTN4;DUSP6;VEGFA;MLLT11;CLIP3;DNAJA1;SGK1;CD44
GO_Biological_Process_2023,Negative Regulation Of Cell Population Proliferation (GO:0008285),20/379,6.270076340804384e-05,0.0060168617193488,0,0,2.890629106007253,27.97301368664502,APP;BTG3;CDKN1A;IGFBP5;MAGED1;F2R;PROX1;SOD2;CDK6;DUSP10;ADAMTS1;MYC;FABP7;CSNK2B;PDPN;SMYD2;NCK2;SH3BP4;S100A11;CDKN3
GO_Biological_Process_2023,Interleukin-27-Mediated Signaling Pathway (GO:0070106),3/5,7.20145650776153e-05,0.0065477764762663,0,0,75.80025773195877,723.0315346459076,OAS2;STAT1;MX1
GO_Biological_Process_2023,Negative Regulation Of Viral Genome Replication (GO:0045071),7/53,7.348206065549384e-05,0.0065477764762663,0,0,7.752547554347826,73.79238553817426,IFIH1;ILF3;PLSCR1;OAS2;MX1;PROX1;ZC3HAV1
GO_Biological_Process_2023,Response To Peptide Hormone (GO:0043434),7/55,9.355110399763577e-05,0.0080486208439345,0,0,7.428765190972222,68.91667476524304,XBP1;ANXA1;IGFBP5;STAT1;CAV1;TCF12;CRY1
GO_Biological_Process_2023,Negative Regulation Of Catalytic Activity (GO:0043086),5/26,0.0001305006916415437,0.0108533075215217,0,0,12.082408092770788,108.06665323755236,OXA1L;HP;TIMP1;PARP9;NES
GO_Biological_Process_2023,Negative Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051045),3/6,0.00014193797876304486,0.0114237179681869,0,0,50.53092783505155,447.7101027761529,TIMP2;TIMP1;TIMP4
GO_Biological_Process_2023,Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737),4/15,0.0001655149908799489,0.012904996945171,0,0,18.41484613577637,160.32791481845626,CCND2;PSRC1;PROX1;EGFR
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),35/938,0.0002023012297679381,0.0152951990385153,0,0,2.0366257294660746,17.32303486832709,APP;CEBPB;SATB2;GLIS3;AHR;YBX1;HIF1A;EGFR;HEY1;MYC;NAMPT;NCK2;S100A10;BRD4;ACTR3;WWTR1;EGR2;XBP1;ANXA2;PRRX1;STAT1;TCF12;LMO2;UBE2E1;VEZF1;ETV1;PROX1;VEGFA;SENP1;KLF7;PLSCR1;KLF6;ELF1;UBA2;ATF3
GO_Biological_Process_2023,Regulation Of Angiogenesis (GO:0045765),13/205,0.0002089468304254889,0.0153330100562233,0,0,3.4780230379188715,29.470787317817827,SEMA5A;XBP1;SPARC;SEMA6A;STAT1;SERPINE1;HIF1A;AQP1;VEGFA;ADAMTS1;PGK1;ITGB8;CHI3L1
GO_Biological_Process_2023,Positive Regulation Of Neural Precursor Cell Proliferation (GO:2000179),5/29,0.00022451709891062183,0.0160048617652,0,0,10.570487910189982,88.80857455167757,VCAN;MDK;PROX1;NES;VEGFA
GO_Biological_Process_2023,Positive Regulation Of T Cell Activation (GO:0050870),9/107,0.0002525799696267939,0.017329162381836,0,0,4.690645368094882,38.85628670813696,SMARCE1;XBP1;VCAM1;ANXA1;MDK;ACTL6A;NCK2;FLOT2;CD276
GO_Biological_Process_2023,Response To Interleukin-1 (GO:0070555),8/85,0.00025740654202817783,0.017329162381836,0,0,5.298430029500525,43.79074981407502,APP;ANXA1;CHI3L1;HAS2;GBP2;HIF1A;GBP1;GBP3
GO_Biological_Process_2023,Macromolecule Biosynthetic Process (GO:0009059),12/183,0.0002675409864037565,0.017329162381836,0,0,3.599129750497616,29.607297140054083,EEF1B2;MRPL3;MRPL42;RPL7A;RPL12;RPLP0;RPL36;RPL35;RPSA;TYMS;RPL28;B4GALT5
GO_Biological_Process_2023,Response To Tumor Necrosis Factor (GO:0034612),9/108,0.0002708766865297016,0.017329162381836,0,0,4.643027129938124,38.13711386738178,NUB1;ADAM9;CHI3L1;HAS2;GBP2;GBP1;ZFP36L2;TNFRSF21;GBP3
GO_Biological_Process_2023,Negative Regulation Of Protein Kinase Activity (GO:0006469),8/88,0.00032679904955266526,0.0203840907158474,0,0,5.098955613577023,40.92505960911151,WWTR1;CDKN1A;DUSP10;CAMK2N1;GADD45A;CAV1;YWHAG;CORO1C
GO_Biological_Process_2023,Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031),4/18,0.0003542030366836138,0.0215545506469662,0,0,14.466592838685862,114.94634247387228,CCND2;PSRC1;PROX1;EGFR
GO_Biological_Process_2023,Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),10/137,0.0003686954144873577,0.0219022633129989,0,0,4.026288052576105,31.829980002112958,ILF3;CDKN1A;IGFBP5;CAV1;ENC1;CRY1;PDGFA;YBX1;PROX1;TYMS
GO_Biological_Process_2023,Positive Regulation Of Transport (GO:0051050),6/50,0.0004128542637567899,0.0238632376359443,0,0,6.929752066115703,53.999510179848656,CLIP3;GSK3A;CEBPB;ANXA1;ANXA2;SGK1
GO_Biological_Process_2023,Actin Filament Bundle Assembly (GO:0051017),5/33,0.0004208346516960119,0.0238632376359443,0,0,9.058567727609178,70.4146977670686,LIMA1;CALD1;DPYSL3;NEDD9;HSP90B1
GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Migration (GO:0014910),4/19,0.0004417724610391239,0.0244938286731692,0,0,13.501464254952626,104.29497158639178,IGFBP5;SERPINE1;PDGFA;S100A11
GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),7/71,0.0004692641624834673,0.0254524801173098,0,0,5.5670166015625,42.667534195286585,CCDC80;CDK6;MDK;ENC1;FN1;NEDD9;S100A10
GO_Biological_Process_2023,Actin Filament Organization (GO:0007015),10/144,0.0005471703123933478,0.0271607733705341,0,0,3.8145884749480943,28.650422092554862,TPM4;ACTN1;TPM2;DPYSL3;TPM1;DSTN;NEDD9;TAGLN2;PROX1;CORO1C
GO_Biological_Process_2023,Cellular Response To Tumor Necrosis Factor (GO:0071356),9/119,0.0005552555328474854,0.0271607733705341,0,0,4.176368396001904,31.30640050421185,STAT1;CHI3L1;HAS2;ACTN4;GBP2;GBP1;ZFP36L2;TNFRSF21;GBP3
GO_Biological_Process_2023,Positive Regulation Of Angiogenesis (GO:0045766),9/119,0.0005552555328474854,0.0271607733705341,0,0,4.176368396001904,31.30640050421185,SEMA5A;XBP1;MDK;SERPINE1;ITGB8;CHI3L1;HIF1A;AQP1;VEGFA
GO_Biological_Process_2023,Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389),5/35,0.000557486284940557,0.0271607733705341,0,0,8.453799654576857,63.33648123081728,CDKN1A;CDK6;CDK4;BRD4;CDC25B
GO_Biological_Process_2023,Blood Vessel Morphogenesis (GO:0048514),6/53,0.0005678358584690806,0.0271607733705341,0,0,6.486432716219951,48.4775105442242,LOX;CAV1;ITGB8;HAS2;PROX1;VEGFA
GO_Biological_Process_2023,Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053),3/9,0.0005705930249320939,0.0271607733705341,0,0,25.26159793814433,188.67469024839684,STAT1;MYC;PDGFA
GO_Biological_Process_2023,Apoptotic Process (GO:0006915),13/228,0.0005798646056678483,0.0271607733705341,0,0,3.102276362741479,23.12038443739696,APP;SEMA6A;GADD45A;PRUNE2;TNFRSF19;MX1;EMP1;MRPS30;AHR;PLSCR1;MYC;CASP2;TNFRSF21
GO_Biological_Process_2023,Gland Development (GO:0048732),7/74,0.0006040346740089913,0.0271607733705341,0,0,5.3169309701492535,39.40844875952741,XBP1;ANXA1;MDK;CAV1;ARID5B;MSN;PROX1
GO_Biological_Process_2023,Neuron Projection Morphogenesis (GO:0048812),10/146,0.0006096205646292228,0.0271607733705341,0,0,3.758105604446503,27.820029969075797,APP;KLF7;NLGN1;TRIO;NRN1;BTBD3;IQGAP1;SGK1;DCLK1;GAS7
GO_Biological_Process_2023,Positive Regulation Of Cellular Catabolic Process (GO:0031331),10/146,0.0006096205646292228,0.0271607733705341,0,0,3.758105604446503,27.820029969075797,APP;GSK3A;DTX3L;PLK2;ADAM9;SH3BP4;IRS2;ZC3HAV1;HIF1A;SH3D19
GO_Biological_Process_2023,Negative Regulation Of Protein Catabolic Process (GO:0042177),6/54,0.0006284376746556456,0.0275079297941374,0,0,6.350974025974026,46.82111878155964,ANXA2;TIMP2;TIMP1;PSMF1;TIMP4;EGFR
