Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SERPINI1,531.115510217212,-3.126300695821547,0.5345951776499228,-7.205263614767615,5.793166228263096e-13,4.322536614978171e-11
FZD9,50.431378031611246,-4.497103139855738,0.7071099394014506,-7.1975090293907416,6.132248963952636e-13,4.53709126076647e-11
PLEKHA1,293.22916456411645,-2.4018884818888377,0.3784509032092202,-7.19497480200935,6.24723013693707e-13,4.602823241896438e-11
COL6A1,3056.9120312655205,2.4288054240339703,0.3930683825307686,7.180068839742762,6.967632673869615e-13,5.1122101564237523e-11
C10orf10,1450.1538557517495,2.745279836509084,0.47354778714231627,7.17876672411333,7.034304931059356e-13,5.139712677635859e-11
ADAMTS15,51.55812771997381,4.1624387101541815,0.7126936597934838,7.1712144673109135,7.433534347303236e-13,5.4089713356058964e-11
AMER2,1411.2922567546045,-3.156856420004865,0.5694804366520649,-7.168821453553126,7.564613540103476e-13,5.481698758340828e-11
SHROOM1,321.63239290983154,-2.2755807706864104,0.36026589645961166,-7.159960505471507,8.070030733072786e-13,5.823982425355685e-11
LILRA4,238.35536590541076,-5.175592008074502,0.9344147623680061,-7.151250238169195,8.599106639613897e-13,6.180476278243312e-11
LDLRAP1,553.2166893766444,-2.427150945943908,0.3932080321547834,-7.149536243356648,8.707155770274033e-13,6.232695364177051e-11
LIF,213.71154130687447,4.779813436174105,0.7517683230145226,7.145973818839578,8.936009189551644e-13,6.370614810478335e-11
ARHGAP23,341.11595710074425,-2.322577691693607,0.37452713799267556,-7.1213960898154784,1.0683926733984578e-12,7.555552845732306e-11
ZEB2,1095.7717876960123,-2.143933480057182,0.32980487782336504,-7.110483650784111,1.1563700104603308e-12,8.145007805678386e-11
MTMR11,301.5719581690561,2.178277564075761,0.33920737258891387,7.086100486657145,1.379436656080541e-12,9.60098817269654e-11
MIR4435-2HG,157.55171656928172,2.9696054512412617,0.488693262573126,7.080109108920333,1.440410068635136e-12,9.98589799157327e-11
SIGIRR,196.4848009473928,-2.4485004954545624,0.4246744467288145,-7.07771674226715,1.465488808714033e-12,1.0119918601037416e-10
FAM13C,235.21687100943353,-2.749042179271037,0.4608436839152992,-7.076510239824306,1.4782983548990682e-12,1.0168498332585036e-10
PPM1H,239.56692458524594,-3.6718525652998295,0.7323352674167979,-7.065708380505568,1.5979868885626403e-12,1.0949008218171025e-10
SEMA3B,3466.8110822373183,-2.096809619321453,0.3419100210330033,-7.059166911453566,1.6750377639465101e-12,1.1388316596654091e-10
P4HA2,395.78658919081056,2.127445315345819,0.35188902386027143,7.049060869031558,1.8012934834979203e-12,1.2199606519582644e-10
CLASP2,1194.8601151180542,-2.1046081917440564,0.3316184767289972,-7.026719602470434,2.1144568093005434e-12,1.4157212910636223e-10
GREM1,122.97440465263614,-6.820930648483829,1.3092991775803504,-7.02723099811123,2.1067243449533814e-12,1.4157212910636223e-10
DMRT2,57.741278048255836,-3.476828146868779,0.6090646040388643,-7.017649229388698,2.2563212243712007e-12,1.493667685712499e-10
TMTC4,526.8408799048038,-2.313210586265035,0.36987247816575214,-7.011448377821374,2.358635188238316e-12,1.5555508250819665e-10
MBNL2,575.307759234698,-2.2243405279529895,0.3558058631462085,-7.009565064800168,2.3906010049866055e-12,1.5707497424182514e-10
TTLL7,496.7825002714569,-2.6867121957591094,0.4519140628499819,-7.001257589759775,2.5367504639730987e-12,1.648326159413369e-10
TSPYL5,98.82816459884512,-4.25753398357831,0.8871692094652681,-6.998035217581439,2.595768519907396e-12,1.6804738186415195e-10
IGFBP6,655.346992323216,2.960128031946903,0.5191546293266953,6.987441137030011,2.7994496217142083e-12,1.805696277976758e-10
PKP4,362.3909516605896,-2.687988564734351,0.4816996401105538,-6.9726629744625495,3.1099705216736275e-12,1.9913989424054875e-10
P2RY12,1071.970236714666,-3.877936096775353,0.7591372224415683,-6.968516772953398,3.2029979960633005e-12,2.043535931618792e-10
HBA2,3583.431074684113,-3.216850210042917,0.6007197369244088,-6.959292992101872,3.4198461905481925e-12,2.1661896247972348e-10
STAP2,68.79308862191138,3.0415431912887687,0.49427870132058493,6.958065384939099,3.4497711110617688e-12,2.177312526691279e-10
RNF125,95.3017775872122,-4.437432997281676,0.8724432864105186,-6.953479336284209,3.5638517449504253e-12,2.24128090631543e-10
GSN-AS1,131.96350317093192,-2.891387713815279,0.5035227350404493,-6.943759117293488,3.818013137254159e-12,2.3840919621953367e-10
TUBB3,1497.322298780758,2.018518689806342,0.32173905274415476,6.931184975169939,4.173299285134188e-12,2.59673594035081e-10
DOCK9,161.32215911240905,-3.706461031796655,0.6937174531303247,-6.929319434429292,4.2286998463658485e-12,2.62194280262874e-10
OMG,1250.8534157159133,-3.3971642852344606,0.6277720280400488,-6.928798595379136,4.244295412767631e-12,2.622378874506148e-10
ARFGEF3,419.612013056369,-2.1079143731443803,0.32613232487187865,-6.927034747399563,4.297530564610859e-12,2.6459865633647763e-10
SLITRK1,120.6196415651524,-4.3701359674186655,0.9470326249418773,-6.908992328981741,4.881083494932408e-12,2.9536425863321226e-10
CPM,1149.0354470462908,-2.747324153815139,0.45680018479371204,-6.904578982899407,5.035253630373783e-12,3.036499355385341e-10
AQP3,490.55549257469966,4.463749541109376,0.8614199621866634,6.893692175404429,5.43625936900829e-12,3.2140963849895637e-10
PRKCQ-AS1,251.8548785005543,-2.394536000563463,0.4069389409820643,-6.895411637663869,5.3709050125045666e-12,3.2140963849895637e-10
CXorf36,56.05613813221184,-5.237625522338515,1.3257223346907403,-6.8950216000803115,5.3856619272808045e-12,3.2140963849895637e-10
SNX22,427.8959385201416,-2.9573028753162016,0.5122973269743575,-6.884967290660326,5.780081445140072e-12,3.3927151389157176e-10
ASPA,134.23327527950892,-4.184641852651048,0.8409691304090056,-6.883594167372408,5.836098754984975e-12,3.414214716828253e-10
KCNJ2,113.41118096485715,-2.9714446300740875,0.5193905296596205,-6.852795682372066,7.242048878229122e-12,4.2087537523675447e-10
ABCA8,393.85199588874445,-3.1091161489041945,0.5533571427252572,-6.850448573005538,7.361877423686936e-12,4.2643190642665547e-10
EMP1,1116.0035446154498,2.2101462887244456,0.3671725922608777,6.84855303315962,7.460067945229168e-12,4.3070274245095216e-10
AIFM3,371.3595960811979,-3.343150605552454,0.7750191499879783,-6.84464009612962,7.66683752275937e-12,4.411939279028423e-10
TRIB3,1672.093371450023,2.5407421315940324,0.5000980279027659,6.841168152238185,7.854998712867955e-12,4.4908659848990853e-10
ADM,1451.7035471206282,2.517461818148773,0.4300268082653265,6.841417548072895,7.841333245726112e-12,4.4908659848990853e-10
STEAP3,781.5104006264264,2.3779807573555263,0.40385697804329646,6.836734577270347,8.101864697021528e-12,4.617014092228223e-10
HBB,5997.09165708368,-3.1134377039370507,0.5806967691950853,-6.83465687632817,8.220153831491336e-12,4.669312542539708e-10
PLEKHB1,9173.988410419199,-2.1126614904901406,0.34859605993017156,-6.823161435459566,8.905847782637518e-12,5.042542559629069e-10
FRMD3,137.02625728294976,3.454786651509384,0.6134222308471415,6.807640868123344,9.921214916222317e-12,5.581555062612101e-10
FBXO2,893.8434918239312,-3.28344182341532,0.6663321279434438,-6.805384277149769,1.007798619747113e-11,5.633754252421241e-10
FAM201A,76.08400763839023,-5.099190879693966,1.031659150355158,-6.778074453588299,1.21788088694177e-11,6.722778852087031e-10
PRRG1,362.49460797751817,-2.5886313176129896,0.45047801927284903,-6.757410745893071,1.4047952528023007e-11,7.706242868098352e-10
PRSS23,1091.1605353892778,2.6754052161287114,0.47709223925559224,6.756050346015832,1.418041614981138e-11,7.75474993733008e-10
KLHL2,297.30317294875886,-2.525758788968187,0.44847515326378423,-6.752622727284734,1.4519614945567463e-11,7.891231468410415e-10
GJB6,962.0129279704659,-5.828539469737349,1.61047800618614,-6.752647527911967,1.451713235438408e-11,7.891231468410415e-10
GAL3ST1,402.63734613520796,-3.0208796783882472,0.556916944374945,-6.734361840798513,1.646509675967616e-11,8.812580207937309e-10
DYSF,826.3780026984382,-3.4126670659748086,0.6289954970697935,-6.734620443123943,1.6435840879182294e-11,8.812580207937309e-10
OSR1,51.2391962096958,5.6088495749679055,1.1320675777847826,6.7327183759085685,1.6652218665808586e-11,8.88572480261283e-10
PCSK6,433.58396541921115,-3.597150805332064,0.6657345304676712,-6.731368337076943,1.680748821108814e-11,8.941482172478883e-10
GSTM5,431.6900496615615,-3.8132546226570274,0.9942550596450938,-6.727226933229742,1.729269390014265e-11,9.171899002638913e-10
RASGEF1C,140.58557129032928,-2.9014343914594103,0.4866205522747486,-6.726109601027776,1.74259326936659e-11,9.200321374567774e-10
CX3CL1,466.3443810357178,2.4279227571889996,0.43589937296562403,6.7240021705069575,1.7679979634631876e-11,9.293336160783066e-10
PLD1,175.07905334300582,-3.5945421264907043,0.6368370327285305,-6.709732075195643,1.9498208558963548e-11,1.0188247908450715e-09
TMCC3,452.03401038800325,-2.224220851404357,0.39502231851612724,-6.708342559553988,1.9684739600559484e-11,1.0255283420895028e-09
CPOX,231.21527573386584,-2.095485086471432,0.35391288218085126,-6.70476600668749,2.0172935850599825e-11,1.0447800805682716e-09
TRAM2,282.91733157643665,2.114482594448632,0.37174532905856855,6.606998247237017,3.9219068177478676e-11,1.9788211218831578e-09
STMN4,1617.992093014936,-3.1903438391535244,0.6018113773251613,-6.5863601989699,4.5073956247178836e-11,2.2548502714675343e-09
MOB3B,459.1842467550295,-2.287492237530352,0.38958739363533906,-6.576560042406077,4.81456635063192e-11,2.394906747691454e-09
CDC42BPA,343.35488681496327,-2.179398818459473,0.38161455644688824,-6.571810253324097,4.970718272514703e-11,2.465616283400321e-09
ST6GALNAC3,143.43270548967124,-3.9392164734243282,0.8568535847353222,-6.566663267292261,5.145522509353592e-11,2.5451546591912193e-09
NNMT,2111.1485103759082,4.374030419949123,1.0766559005212415,6.563623532701878,5.2515689538399746e-11,2.590332708912272e-09
CTNNA3,130.14093345011025,-4.2133124550158945,1.0167250013903462,-6.550840942057243,5.7213972992864774e-11,2.7908056798652514e-09
ETNPPL,1209.6052323093054,-5.399513142220057,1.472162269583046,-6.549363235041866,5.778293090488807e-11,2.8107724594037955e-09
CNTNAP2,89.10170339497296,-3.6718114892342304,0.7725373245061429,-6.548534714081333,5.810435180598911e-11,2.818621297387499e-09
MGP,1303.3778753472345,3.2605279777858205,0.6877585858873994,6.545433191830028,5.932317386020551e-11,2.8698400233636234e-09
PTPRN,441.6177246957534,3.442076901004388,0.6281860801979985,6.530378980629325,6.560347797027147e-11,3.147715650077685e-09
CNR1,216.88567400730545,3.9461148806840183,0.8650579914865014,6.526413644822856,6.736312473688171e-11,3.2233621290536683e-09
TMCC2,511.5581368680019,-2.449405539795295,0.44465965103331867,-6.52440918197844,6.827010055119584e-11,3.2579084027263078e-09
SYT9,168.9753307396467,-4.487505895742833,1.1633624458115441,-6.512286673498447,7.401528827812704e-11,3.522527598079835e-09
ANXA1,1450.6729201636413,2.2623104041054174,0.41412830732065464,6.503140335325114,7.866035011136808e-11,3.7335043264449606e-09
HBA1,604.4119884416848,-3.2104618575709942,0.6368505203337228,-6.47607608668444,9.413859054569623e-11,4.397046262385053e-09
PREX1,1915.564403073522,-2.035087356601507,0.3787217814589236,-6.4752350283257,9.466447382766746e-11,4.409911956696816e-09
LOC101928304,56.747657605022454,-3.304851038749099,0.6039430727205601,-6.46352155390578,1.0229395714278636e-10,4.727806538916863e-09
LGI4,323.4410133602786,-2.758926666367078,0.6513445766351548,-6.44479139484813,1.1575952371723174e-10,5.336150400881502e-09
SELPLG,1754.6020288149762,-2.6594900779818023,0.4976848883284134,-6.442615667312171,1.1743180375348408e-10,5.385043313268493e-09
HSPA2,4546.931276332236,-2.193897885141661,0.3869578849651679,-6.424039332301576,1.3270489005947008e-10,6.02839772116327e-09
SLPI,345.57274222194826,3.6119667965861653,0.703978034071886,6.418157753181716,1.379332858906312e-10,6.2438746304579045e-09
CCDC144B,73.7858898793769,-3.01727867172586,0.5511663714435969,-6.417193348221849,1.3880958509828942e-10,6.267430728194304e-09
NAV3,106.91056925010098,-3.0669959335785584,0.6630815495365182,-6.396571440164101,1.5890450406389968e-10,7.1381362552581865e-09
KIRREL,184.3026060814464,2.7358608635661024,0.5380221301711952,6.394739242398961,1.6082156385677713e-10,7.205870020239156e-09
PTBP2,286.6207232094598,-2.1925189300801264,0.3919542559305259,-6.391519137511603,1.6424572056142929e-10,7.3406164806248935e-09
CCP110,324.85122106877316,-2.4424496933986286,0.46291577022948455,-6.384392160241238,1.7207959526866386e-10,7.613441188658045e-09
NECAB1,375.73635890575815,-3.1269485482088712,0.6381065393468236,-6.365836037067096,1.942288333297993e-10,8.489437209220345e-09
CCL3L1,366.0538211264141,-3.6690702162764675,0.8162668404426264,-6.365788136354408,1.942894653481628e-10,8.489437209220345e-09
SHISA2,66.29285806892945,-4.630811526210593,1.1241341393643047,-6.358397623661771,2.0386918689424575e-10,8.798854196129345e-09
NPM3,99.83319970692361,2.0750315861993185,0.3737381978438782,6.351387827681578,2.133809850336094e-10,9.186860062241634e-09
DNM3,326.45924309828433,-2.0934387146883724,0.3606853970799694,-6.33750292288507,2.335187815789774e-10,9.980660739864594e-09
CLCF1,95.16081388150916,4.03427767708605,1.0036740028351099,6.317581853248339,2.6568772520693917e-10,1.1219412837335712e-08
ALCAM,1161.035328395274,-2.0003317503535087,0.370324600389766,-6.301249244525278,2.952561526318114e-10,1.234956197551916e-08
TMC7,324.79587953247176,-2.0928710623728772,0.38708230941478355,-6.292830044970624,3.117295904662573e-10,1.3007692792702192e-08
PLA2G7,111.73935195157588,-3.0711413183088334,0.6108859088608103,-6.285063499515391,3.2771971132376364e-10,1.3610416029953194e-08
GCA,431.3542359875273,-2.030192175194102,0.3730929113720056,-6.269904531725866,3.612695379565686e-10,1.482889345892125e-08
CHN2,301.2271430665285,-2.693158849379503,0.5076965972283508,-6.261036326016008,3.824274194205041e-10,1.566084750831548e-08
RASGEF1B,268.0634970532617,-2.3629441983618813,0.46301486458995017,-6.251424346151656,4.0672611133527014e-10,1.654050830139208e-08
MCF2L,378.14359687414026,-2.0434698964490488,0.37576645674084186,-6.232302123194122,4.596299348922742e-10,1.8606031088547257e-08
ZNF365,273.02054468016706,-2.4366398146593435,0.4536108718146907,-6.22584906812021,4.789549882793074e-10,1.9299584413295933e-08
PLD4,1228.203994715248,-2.6014719396163755,0.5109117770799243,-6.2253430155717915,4.805035662702057e-10,1.9317779220210167e-08
RASD1,2451.1251219999335,2.1402290381374907,0.4302891817191846,6.223067366689163,4.87527916605473e-10,1.955553321983092e-08
TMEM139,54.45580824798604,-3.2880456241131677,0.6805252776975335,-6.2188508821819894,5.008089628384677e-10,2.004260233323313e-08
ANLN,908.152668390398,-2.767505866359553,0.5236593133541455,-6.217404960193207,5.054441079943704e-10,2.0136573071658074e-08
FOSL2,320.6122931251438,2.3089182606534373,0.48143172738845486,6.21521366768462,5.125485685110946e-10,2.0327630051603298e-08
ERMP1,234.91260654428118,-2.6092397515634453,0.5295614027616977,-6.211888463218171,5.235158294328284e-10,2.0715933124680173e-08
AGTPBP1,261.66547486203245,-2.1418468117416305,0.42456907024144497,-6.210075357177055,5.295919893641936e-10,2.0909384172004677e-08
ATP10B,105.42426427791938,-2.860650489421629,0.5321394035063052,-6.198416232179927,5.70341467193892e-10,2.2467881198696295e-08
PODXL,665.2634221570024,2.2495344023812827,0.39927968402211983,6.194993811302962,5.828732035184812e-10,2.2808476090570968e-08
SLC39A14,948.6961727485223,2.073758076281151,0.38970681810904884,6.194470361496479,5.848134363186216e-10,2.2833658093424854e-08
DUSP7,160.52435853419277,-2.1057878495524096,0.3962597513222634,-6.186433654348475,6.154056747663578e-10,2.386933596246871e-08
IRF8,930.918982062757,-2.9172523903968672,0.579176960708509,-6.179684222643038,6.422994415473322e-10,2.474890780351635e-08
RXRG,59.657845247610794,-3.5870512585630463,0.8562644430547497,-6.1733945918614195,6.683911756371421e-10,2.5586304808248774e-08
ZMYND10,242.21959055774184,2.9357438499598185,0.5990426957873828,6.1695256264525735,6.849517496515257e-10,2.6163373882025414e-08
JAKMIP3,62.21602618375353,-3.245039820332018,0.7007879852406919,-6.167225117144661,6.949878218961578e-10,2.64320530362191e-08
ARHGAP22,379.35686930619147,-2.6561003372703493,0.5394688231223997,-6.16127984775575,7.215933889525476e-10,2.7267248897136073e-08
IGFBP5,2726.556315132114,2.5241188770551624,0.47148171870213534,6.1609292163345435,7.231931438956692e-10,2.7269182164579957e-08
SPOCK1,1929.8004833596376,-2.077349305589669,0.364581384313278,-6.155938385918266,7.46342377595988e-10,2.8081929331384088e-08
TNRC6C-AS1,66.29499621051139,-3.2315636673607258,0.6741624745932702,-6.145328625547363,7.979812809002911e-10,2.9707510307342973e-08
PDK4,1326.6798471466432,-3.4486221717875116,0.7183559656462845,-6.140287182755772,8.237242416606365e-10,3.056485613026884e-08
LOC100130370,57.7244103445904,-3.8040966400995067,0.85629005732372,-6.138858424959157,8.311659905835874e-10,3.068344219745575e-08
FAM129B,142.9094878809281,2.2837693262143866,0.4534503710201205,6.123241417262986,9.16906060064267e-10,3.3567149296614715e-08
NSG1,419.3242556915287,2.4890842972866984,0.5779208662692707,6.113792532001389,9.729077469600124e-10,3.546983957809288e-08
ACTN1,2250.171090224921,2.0826753826384645,0.40709121133974574,6.105938433220094,1.0219840007070875e-09,3.718205840589071e-08
LINC00844,933.3220880007802,-2.1246605134549363,0.4165675450640931,-6.103325070673948,1.038842553550776e-09,3.771748149582601e-08
P2RY13,237.85350658643682,-3.367805991640734,0.7124926298055843,-6.088211363711013,1.1417907175531776e-09,4.120039497006948e-08
RAB33A,422.1494101814716,-2.3845308688139495,0.4859838656637878,-6.084265067589723,1.1702685937171816e-09,4.189185493957331e-08
GATS,500.3297811985704,-2.0416082144707026,0.41111922919169497,-6.083000818212123,1.1795374552421133e-09,4.2130781033181286e-08
HHIP,197.32733109957363,-3.3675457245920883,0.801936835915641,-6.056690042055392,1.3895096076063627e-09,4.923113617774736e-08
FBLIM1,158.8128294446065,2.8145081377093875,0.5643328145086551,6.0528591140945895,1.42297312311621e-09,5.011426744990669e-08
DMKN,75.20775211742338,3.925043667615239,0.6861379114903203,6.050750949493543,1.4417218663278732e-09,5.047173030649606e-08
CEP97,147.31583563775882,-2.2144451876549547,0.4334932720903948,-6.0510483379134286,1.4390625603374535e-09,5.047173030649606e-08
TTYH2,2248.281857539368,-2.1958686304241506,0.4314686689863843,-6.047998646418706,1.466561885752402e-09,5.123946080598025e-08
GPD1,893.3403951159248,-3.00360953274532,0.6475515730458882,-6.037006256914349,1.5699963792133067e-09,5.442139023930535e-08
MRC2,1387.278003457904,2.1527572679899682,0.459070497444762,6.0340043945014745,1.5994571159284125e-09,5.522517716545768e-08
RGS1,1669.5808140159402,-2.681734346129789,0.5471358663717117,-6.03421914075463,1.5973317925380679e-09,5.522517716545768e-08
TNFRSF12A,2216.8048863831664,2.1322241273766442,0.41910627446497,6.028420861317117,1.6556943642023322e-09,5.70550333840291e-08
LACC1,107.66883759407929,-3.1453922893227686,0.7929885847790292,-6.023388848412803,1.7080242251541777e-09,5.8743356603007645e-08
ALDH1A1,254.19176373287846,-3.3876808743356115,1.1255306355311416,-6.021521811814194,1.7278473261120235e-09,5.9078958379624506e-08
ZNF488,683.3744286756938,-4.283451708004839,1.3816348335905326,-6.02104760258453,1.7329177955781122e-09,5.910415334008472e-08
CLDN10,1053.3714457946278,-3.2171428152566106,0.966166555520535,-6.001962649610092,1.949465523013646e-09,6.563697589817837e-08
CMTM5,871.0807904015974,-2.7250373495392552,0.5421369547710829,-6.0001666365992135,1.971151373118651e-09,6.611429434142158e-08
SLC6A15,51.04109707844681,-4.062368961165214,0.9349846686057172,-5.993118023897076,2.0585533632806485e-09,6.864849142826788e-08
TCFL5,84.2107285352482,-2.1816077378801975,0.42855473718346876,-5.9831198646454515,2.189035511427561e-09,7.259270493545747e-08
LOC101927359,82.46534183316552,-2.7079393786690393,0.6224253256987445,-5.9792637800420705,2.2414834241502025e-09,7.405306119298484e-08
PCDHGB5,93.88548499095964,-4.098005158393933,0.9886298608861571,-5.972280387991852,2.3395997505642972e-09,7.657623049755893e-08
COL22A1,63.6421809770881,3.057616095287021,0.7535611662585501,5.970169548221662,2.370071590366322e-09,7.728627895326031e-08
IQGAP3,55.48748602287366,3.2130692603774014,0.7163379376480472,5.95478259418462,2.6041777910611485e-09,8.429589471102163e-08
UBE2C,370.3447671094418,2.4277127635681164,0.5511355367071044,5.953427031528633,2.6258495866614267e-09,8.481648457554574e-08
NNAT,179.2880588628596,-3.133704562359798,0.6542143957112628,-5.953175272034386,2.629893837142823e-09,8.481648457554574e-08
CENPV,186.7390036676818,-2.324191712138532,0.5081015707214714,-5.952348470555137,2.6432182493215925e-09,8.493509151880278e-08
TSKU,456.8585557607414,2.0998156805991393,0.4643724444575036,5.949230327037572,2.6940631069435797e-09,8.641121539192988e-08
LOX,541.5504293258751,3.818193437600594,0.8217853780392053,5.948071627795434,2.713198701983113e-09,8.686675626040116e-08
CTGF,642.9494629807708,2.4352872408795267,0.5204205338251285,5.938454816801479,2.8772092245173074e-09,9.161421617319029e-08
PHACTR3,1036.186333518344,-2.8702658475098772,0.6485799142475748,-5.937115157656634,2.900809230860659e-09,9.203666620941504e-08
CNIH3,510.8613806919264,2.9050812521899556,0.6287886235918129,5.93630078623297,2.9152475530652057e-09,9.232840676605253e-08
LZTS1,492.4716632830467,3.0828309756769805,0.6780058883748004,5.921431975368811,3.1915031637498074e-09,9.982092222108412e-08
C2orf82,94.78916605333544,-3.5556110916767403,0.8190807013296608,-5.918735223422019,3.2442676288970063e-09,1.0111205075619006e-07
HSD11B1,64.79606548314649,-3.950604345757526,1.1802835979546018,-5.909417774441927,3.4331899331183527e-09,1.0643493227514274e-07
LLGL2,114.37622486468695,-2.4305738335979608,0.5117131816873365,-5.907090687194156,3.4820209393371876e-09,1.0757001179085709e-07
HAGLR,119.02198482879696,-3.8784900168639327,0.9366625750105134,-5.907318999946242,3.4772003260611247e-09,1.0757001179085709e-07
HENMT1,76.28904818724055,-3.744467480184847,1.2018613130509168,-5.9002943080647094,3.628537296402536e-09,1.1170439379781863e-07
PIK3C2B,143.6865444747799,-2.5312328095846164,0.6177205823455546,-5.885286944838077,3.973639709202557e-09,1.2126832173197196e-07
KCNMB4,642.998016220396,-2.444360153828751,0.4882517212865238,-5.875580633810743,4.2136380037346106e-09,1.277073177414161e-07
WIF1,443.600771193621,-4.980341611934629,1.4327756727908494,-5.857592265815182,4.696259174663727e-09,1.4160347227166707e-07
AJUBA,122.25944134195424,2.7718871042976176,0.7180216301833022,5.854570921171555,4.782431003395037e-09,1.4395526075005676e-07
NOV,118.7188997673786,2.9531915857530353,0.7007735964320512,5.849029480388606,4.944494588611635e-09,1.4857953107655681e-07
PDIA5,139.73318885194678,2.6162583239766724,0.5475785587070506,5.8435542076258695,5.109865989642466e-09,1.5276677455282543e-07
SLC16A4,149.05180356451513,2.5988704133885117,0.5078244834899056,5.83789024170546,5.286596323558672e-09,1.5698427430277345e-07
ADAMTS4,1647.7038170287924,-2.97414948445279,0.6641161103724078,-5.833560273154835,5.425699501589079e-09,1.605733487789615e-07
CD84,427.193613151259,-3.059280336008617,0.7268802813415385,-5.805110290606409,6.432364879743667e-09,1.8877918861234372e-07
CPB2-AS1,82.59306971610806,-2.248073016711326,0.489449825916962,-5.800167982126284,6.624852104649008e-09,1.9410485975168782e-07
SPTB,64.92690401728045,-2.3131897858477877,0.4856813501958793,-5.782917175504511,7.341621478730822e-09,2.140374381108792e-07
LINGO3,56.76379508986869,-2.6311792419289977,0.576471953676484,-5.770071027501844,7.923812716607539e-09,2.291139870718262e-07
F2R,639.8640488548183,2.3107691818501097,0.5534360176936282,5.753961447698316,8.717604512105357e-09,2.5083055204846936e-07
PDE1A,75.50683742392637,-4.190588992245037,1.3245177675389597,-5.734317761594886,9.790562847997889e-09,2.7806777611354004e-07
C9orf24,132.6332862293896,-3.940851910487831,0.9454376134752706,-5.717096685028359,1.0835946896649937e-08,3.0432247033988634e-07
TNF,433.140803417301,-3.2886365601620535,0.869125564870338,-5.703930793814069,1.1707562650983723e-08,3.2568478786915066e-07
PADI2,4837.951874285547,-2.240499764821207,0.4682305436347395,-5.698513619468228,1.208564802278481e-08,3.346166289830467e-07
PCDH9,2085.306599236972,-2.095572193805924,0.4375880808998077,-5.692065600858731,1.2551160994483702e-08,3.4695980212223474e-07
LPAR5,635.9314815627113,-2.358976553144104,0.5072819025031828,-5.691621894688496,1.258382714544406e-08,3.473175739876559e-07
SLC47A2,163.51731788779256,3.3444598844904148,0.7243517633659047,5.691177598736195,1.2616619481284818e-08,3.4767770335828533e-07
CNN1,53.941248503236025,3.2467057519159077,0.6819589476137693,5.690367905930295,1.2676594476386948e-08,3.487846127104653e-07
NMB,1193.2773853372469,2.20244179687532,0.46448962886367223,5.688241561635073,1.2835417484976312e-08,3.504168472758882e-07
RGS6,216.33239063956495,3.2735590370209704,0.7552308671753731,5.687039555837689,1.2926052486440923e-08,3.5234498178597247e-07
SLC39A12,307.44193591094745,-4.657319376318248,3.075719019431052,-5.679723477923393,1.349126734393267e-08,3.660519671175815e-07
RHBDL2,98.44344669575307,-2.0045475919325297,0.39908027883615715,-5.675646765122319,1.3816562493506009e-08,3.737263424702724e-07
TEK,50.21489902486178,-4.4859193904336925,1.1050914998565613,-5.671425605123306,1.4161409613812637e-08,3.818809523577745e-07
SDC1,294.04906797034175,2.6205926423178414,0.6255179606581173,5.671021270105025,1.4194877138804223e-08,3.82198152197559e-07
LRRC3B,139.83517970802274,-3.2313605522457864,0.7831821628595689,-5.652159764113538,1.5844421328942242e-08,4.2401886805675367e-07
PDE3B,93.45875821141158,-3.055185792487312,0.706301582037163,-5.651729238049342,1.5884166525349503e-08,4.244374633457957e-07
GALNT6,211.66643932554643,-2.890346142031374,0.635071376699668,-5.651192637163969,1.5933839886667085e-08,4.2511967661260713e-07
CD55,236.44485495998507,-2.3658362035663307,0.4975381372039331,-5.650222395002996,1.6024038891417157e-08,4.2687942638269997e-07
DSCAML1,94.07267621808646,-3.3370599075396954,0.9006148896053482,-5.646542125528826,1.637070663922489e-08,4.3479905461555214e-07
FAM222A,267.9340314695182,-2.299966241433752,0.49030831005931136,-5.638130410523518,1.7190630505606244e-08,4.552027256740156e-07
NIPAL4,156.39635888489371,-2.90029155188198,0.7245788698787853,-5.633399044972417,1.7669196922994012e-08,4.6717250543093325e-07
SLC7A10,210.0856148200485,-4.08535825263805,2.773155216411188,-5.630411358703472,1.7978031898007384e-08,4.746254328216072e-07
C1R,4089.4366228449844,2.421333383751436,0.5933146088652843,5.628653667561758,1.8162165459781095e-08,4.78768819732463e-07
SYNPO,154.9728693718924,2.6618549105354012,0.5604336840643157,5.627795609611466,1.825271847598192e-08,4.804366511861967e-07
MFAP4,586.0693632073771,2.0972532814449854,0.4982953730169086,5.622832900582841,1.8785109093386442e-08,4.929761341660833e-07
CD24,522.8110016156623,2.8447731521126185,0.5881149361537268,5.604925590733698,2.0834445021735613e-08,5.363651204499158e-07
LAMB1,231.19129995669792,2.7955228100072262,0.752876481706842,5.604659126601427,2.0866521091113233e-08,5.364066713772452e-07
MYLK,1015.6753463665948,-2.4431908453612587,0.5785819349617239,-5.585662721230425,2.328106816172199e-08,5.907151718440383e-07
LINC00639,69.99250041879036,-3.468980246504571,1.5732573574726694,-5.584088181767838,2.3492948892018047e-08,5.952335784741666e-07
TMEM52B,121.44830882948156,-3.212298536819793,0.7747280094157944,-5.578410822175449,2.4272585745542867e-08,6.132223276804367e-07
CSRP1,12800.825299686385,-2.0061238300900746,0.44852477900396737,-5.5603449043501865,2.6924202790553533e-08,6.744072360438935e-07
