Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Extracellular Matrix Organization (GO:0030198),31/176,2.670384588206499e-09,8.459778375438189e-06,0,0,3.945416398768231,77.88663610025837,ECM2;COL14A1;ELN;COL12A1;LOXL4;LAMC1;LOXL2;ADAMTS15;SPOCK2;SERPINH1;HAS3;ADAMTS9;MMP7;COL22A1;P3H4;COL1A1;SMOC2;MMP14;BMP1;COL1A2;COL4A2;LOX;COL5A1;COL4A1;COL7A1;COL5A2;PXDN;COL4A6;COL8A1;TGFBI;MATN3
GO_Biological_Process_2023,Collagen Fibril Organization (GO:0030199),13/42,1.31320573482844e-07,0.00015091997255815604,0,0,8.1791972866026,129.6044879109972,COL14A1;COL12A1;LOXL4;P3H4;LOXL2;COL1A1;BMP1;COL1A2;COL5A1;LOX;COL5A2;PXDN;SERPINH1
GO_Biological_Process_2023,Extracellular Structure Organization (GO:0043062),21/109,2.0092476023708845e-07,0.00015091997255815604,0,0,4.37430426716141,67.45323861821112,ECM2;MMP7;COL14A1;COL22A1;COL1A1;ADAMTS15;SMOC2;MMP14;COL1A2;COL4A2;COL5A1;COL4A1;SPOCK2;COL7A1;COL5A2;PXDN;COL4A6;COL8A1;TGFBI;ADAMTS9;MATN3
GO_Biological_Process_2023,External Encapsulating Structure Organization (GO:0045229),21/110,2.3621525817448377e-07,0.00015091997255815604,0,0,4.324925475808301,65.99197197732377,ECM2;MMP7;COL14A1;COL22A1;COL1A1;ADAMTS15;SMOC2;MMP14;COL1A2;COL4A2;COL5A1;COL4A1;SPOCK2;COL7A1;COL5A2;PXDN;COL4A6;COL8A1;TGFBI;ADAMTS9;MATN3
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),40/316,2.381944011334533e-07,0.00015091997255815604,0,0,2.6795810015784185,40.86408907553484,TNXB;COL14A1;COL12A1;STMN3;LOXL4;LTBP2;FBLN5;LOXL2;CNN2;CNN1;SAMD14;SERPINH1;ACTN1;TPM1;KRT7;P3H4;TLE6;COL1A1;FKBP1A;MFAP4;KIF18A;MYO1B;COL1A2;BMP1;DES;MYO1C;KRT17;LOX;COL5A1;SH3D21;MYO5B;MYO5C;PXDN;COL5A2;BAX;TAGLN2;KIF2C;VIM;MYL9;DBN1
GO_Biological_Process_2023,Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850),13/59,9.067846447346904e-06,0.0047878229241991,0,0,5.151817533856023,59.81659813650819,PLK2;PLK1;WDR62;AURKB;NDC80;CCNB1;ESPL1;KIF4A;CDK1;TACC3;RCC1;BIRC5;DLGAP5
GO_Biological_Process_2023,Mitotic Cell Cycle Phase Transition (GO:0044772),18/111,1.838575711955672e-05,0.008320868364965,0,0,3.536571642910728,38.56254470957518,UBE2C;PLK2;CCNF;PLK1;CDC25C;PKMYT1;FOXM1;CCNB1;MELK;CDK4;MYC;CDK2;EIF4EBP1;CDK1;TACC3;RCC1;NES;CCNO
GO_Biological_Process_2023,Cell Cycle G2/M Phase Transition (GO:0044839),10/40,3.051799999919697e-05,0.012085127999682,0,0,6.064102564102564,63.04965009459556,CCNB1;MELK;PLK1;CDK2;CDK1;FOXM1;PKMYT1;CDC25C;NES;AURKB
GO_Biological_Process_2023,Positive Regulation Of Cell Motility (GO:2000147),27/221,3.947859451224011e-05,0.0138964652683085,0,0,2.551682437947819,25.873426960719947,SEMA5B;CEMIP;CD151;TWIST1;NEDD9;NTN1;SYNE2;CDH5;PODXL;MDK;AKT2;SPOCK2;TCAF2;MMP7;CAV1;F2R;LAMB1;SEMA4F;RHOC;SOD2;VEGFA;COL1A1;MMP14;MYO1C;SMO;SNAI2;EPHA2
GO_Biological_Process_2023,Embryonic Skeletal System Development (GO:0048706),9/34,4.666049629741894e-05,0.014430294653662,0,0,6.544668587896253,65.26744478219543,COL1A1;OSR2;SLC2A10;SIX1;HOXC4;HOXB3;HOXC9;SULF1;MEGF8
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),43/434,5.010518976965996e-05,0.014430294653662,0,0,2.02682755240173,20.068401884923183,SEMA5B;CEMIP;CD151;TNXB;SRC;TNC;STC1;TWIST1;NEDD9;LDB2;SYNE2;CX3CL1;CDH5;PARD6B;MDK;PODXL;AKT2;DPYSL3;FLNA;TMSB10;PLXNA4;TCAF2;ANXA1;MMP7;IGFBP5;CAV1;F2R;TPM1;SEMA4F;LAMB1;SULF1;RHOC;SOD2;VEGFA;COL1A1;MMP14;MYO1C;SMO;KIF26A;SNAI2;AMOTL1;VCL;EPHA2
GO_Biological_Process_2023,Glycolytic Process (GO:0006096),8/29,8.972721767987764e-05,0.0236879854674876,0,0,6.9203911891052,64.4893013095528,LDHA;TPI1;PKM;HKDC1;PGK1;ENO2;GAPDH;HK2
GO_Biological_Process_2023,G2/M Transition Of Mitotic Cell Cycle (GO:0000086),9/38,0.00011999642254952142,0.0288599089614636,0,0,5.640763191891086,50.925084393811616,CCNB1;MELK;PLK1;CDK2;CDK1;FOXM1;PKMYT1;CDC25C;NES
GO_Biological_Process_2023,Mitotic Spindle Organization (GO:0007052),14/85,0.00012846477143517508,0.0288599089614636,0,0,3.593262276360868,32.19511200397599,PLK2;PLK1;KIF23;WDR62;AURKB;NDC80;CCNB1;KIFC2;KIFC1;KIF4A;RCC1;BIRC5;FLNA;DLGAP5
GO_Biological_Process_2023,Endodermal Cell Differentiation (GO:0035987),8/31,0.00015018016407174705,0.0288599089614636,0,0,6.317950429775515,55.6211815598863,MMP14;COL4A2;COL7A1;COL12A1;COL6A1;FN1;COL8A1;LAMB1
GO_Biological_Process_2023,Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092),8/31,0.00015018016407174705,0.0288599089614636,0,0,6.317950429775515,55.6211815598863,FKBP1A;SFRP4;ITGA3;FST;LTBP4;FOLR1;FSTL4;FSTL3
GO_Biological_Process_2023,Extracellular Matrix Assembly (GO:0085029),6/17,0.00015486693571492514,0.0288599089614636,0,0,9.89498432601881,86.80814623276966,MFAP4;TNXB;ELN;PXDN;HAS3;FBLN5
GO_Biological_Process_2023,Regulation Of Angiogenesis (GO:0045765),24/205,0.00020097104171117183,0.0353709033411662,0,0,2.425640528577429,20.647900501843857,ECM1;FOXC1;SPARC;PTGIS;NPR1;TWIST1;SULF1;HLA-G;HSPG2;HK2;AQP1;VEGFA;SMOC2;CDH5;CXCL10;EFNA3;RRAS;COL4A2;ADM2;ERBB2;PGK1;CHI3L1;ANGPTL4;EPHA2
GO_Biological_Process_2023,Positive Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900748),4/7,0.00023266994146861863,0.0379521284006946,0,0,24.151688973868705,202.0503652727096,SMOC2;MYO1C;TNXB;VEGFA
GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),29/272,0.0002395967702064057,0.0379521284006946,0,0,2.1866039507785078,18.22874010123176,SEMA5B;CEMIP;CD151;SRC;TWIST1;NEDD9;SYNE2;CDH5;SYDE1;PODXL;MDK;AKT2;FBXO5;TCAF2;MMP7;CAV1;F2R;FN1;LAMB1;SEMA4F;RHOC;SOD2;VEGFA;COL1A1;MMP14;MYO1C;SMO;SNAI2;EPHA2
GO_Biological_Process_2023,Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287),6/19,0.0003101337992222839,0.0427175598233128,0,0,8.371794871794872,67.63160132454561,SFRP4;ITGA3;FST;SULF1;FSTL4;FSTL3
GO_Biological_Process_2023,Regulation Of Integrin-Mediated Signaling Pathway (GO:2001044),6/19,0.0003101337992222839,0.0427175598233128,0,0,8.371794871794872,67.63160132454561,LAMB2;SLC2A10;FLNA;LAMB1;LAMC1;TIMP1
GO_Biological_Process_2023,Regulation Of Nuclear Division (GO:0051783),6/19,0.0003101337992222839,0.0427175598233128,0,0,8.371794871794872,67.63160132454561,CDCA2;RCC1;FBXO5;CDC25C;PKMYT1;OBSL1
GO_Biological_Process_2023,Skeletal System Morphogenesis (GO:0048705),9/43,0.0003278208479594397,0.043272351930646,0,0,4.809967791151043,38.590579831365375,FBN2;LAMA5;OSR2;SFRP4;SIX1;HOXC4;HOXB3;HOXC9;MEGF8
GO_Biological_Process_2023,Endoderm Formation (GO:0001706),8/35,0.00037172251166064143,0.0471046766776364,0,0,5.380820359707116,42.4942911795177,MMP14;COL4A2;COL7A1;COL12A1;COL6A1;FN1;COL8A1;LAMB1
GO_Biological_Process_2023,Negative Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045841),7/28,0.00048240146360684473,0.0587787629502493,0,0,6.049536593160754,46.19870105048861,PLK1;BUB1B;FBXO5;TRIP13;BUB1;NDC80;SPC24
GO_Biological_Process_2023,Import Into Cell (GO:0098657),8/38,0.0006716556324918213,0.0771061875797631,0,0,4.841970569417787,35.37429815081124,SLC22A4;SLC7A5;SLC16A2;SLC5A3;SLC7A1;SLC39A14;LRRC8E;SLC38A5
GO_Biological_Process_2023,Protein Secretion (GO:0009306),11/67,0.0006814940821443711,0.0771061875797631,0,0,3.5720129245153305,26.044342757372544,RAB3B;ARL4D;STEAP3;ANXA1;GAL;PTPRN;MTTP;AP1S1;LTBP2;TVP23A;PDIA4
GO_Biological_Process_2023,Embryonic Skeletal System Morphogenesis (GO:0048704),7/30,0.000756652685440279,0.0805079573775216,0,0,5.522906332068865,39.690952963836025,OSR2;SIX1;TWIST1;HOXC4;HOXB3;HOXC9;MEGF8
GO_Biological_Process_2023,Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970),5/15,0.00076238596001441,0.0805079573775216,0,0,9.0622009569378,65.05806284570045,ESPL1;UBE2C;BIRC5;AURKB;DLGAP5
GO_Biological_Process_2023,Skeletal System Development (GO:0001501),18/149,0.0008321999894316847,0.0850454698877282,0,0,2.5056364281910173,17.76856481507157,TEAD4;LAMA5;SHOX2;STC1;EN1;SULF1;PHEX;PTHLH;COL1A1;MMP14;BMP1;COL1A2;CHI3L1;INHA;PITX1;CD44;MATN3;TGM2
GO_Biological_Process_2023,Cilium Movement (GO:0003341),10/59,0.0009153564968712596,0.0906202931902547,0,0,3.708987441130298,25.94880663992068,CFAP61;DNAH11;RSPH4A;SPEF1;CCDC103;TEKT1;HYDIN;ROPN1L;DNAH9;RSPH9
GO_Biological_Process_2023,Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332),6/23,0.0009633691689692946,0.0924834402210522,0,0,6.400608519269777,44.452698957490256,SIX4;SMO;MDK;LIF;SIX1;VEGFA
GO_Biological_Process_2023,Pyruvate Metabolic Process (GO:0006090),9/50,0.0010478226256594,0.0976324140614483,0,0,3.987277711393829,27.3568756877276,LDHA;TPI1;PKM;KRT17;HKDC1;PGK1;ENO2;GAPDH;HK2
GO_Biological_Process_2023,Negative Regulation Of Wnt Signaling Pathway (GO:0030178),17/140,0.0010821370789733,0.0979488647482197,0,0,2.5189793717879096,17.20165020516122,DRAXIN;CITED1;IGFBP4;CAV1;IGFBP2;FZD6;TSKU;TLE6;NKD2;SFRP4;MDK;SNAI2;NPHP4;IGFBP6;NKX2-5;EMD;MDFI
GO_Biological_Process_2023,Carbohydrate Catabolic Process (GO:0016052),8/41,0.0011415186772365,0.1004536435968195,0,0,4.401093468271971,29.819149892772995,LDHA;TPI1;PKM;HKDC1;PGK1;ENO2;GAPDH;HK2
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751),6/24,0.0012279867106822,0.1051422134984128,0,0,6.044699872286079,40.51387112485166,DYRK3;CCNB1;CDK4;CDK1;FBXO5;CDC25C
GO_Biological_Process_2023,Axonemal Central Apparatus Assembly (GO:1904158),3/5,0.0013321206318863,0.1055039540453995,0,0,27.146131805157594,179.7340811742199,SPEF1;HYDIN;RSPH9
GO_Biological_Process_2023,Negative Regulation Of Cardiac Muscle Cell Apoptotic Process (GO:0010667),3/5,0.0013321206318863,0.1055039540453995,0,0,27.146131805157594,179.7340811742199,MDK;NUPR1;NKX2-5
GO_Biological_Process_2023,Regulation Of Basement Membrane Organization (GO:0110011),3/5,0.0013321206318863,0.1055039540453995,0,0,27.146131805157594,179.7340811742199,LAMB2;LAMB1;LAMC1
GO_Biological_Process_2023,Actin Filament Organization (GO:0007015),17/144,0.001479138789582,0.1142905289120995,0,0,2.439123110579232,15.894046362819024,ACTN1;TPM1;NEDD9;BAIAP2;TLE6;CNN2;CNN1;SAMD14;MYO1B;MYO1C;SH3D21;MYO5B;DPYSL3;MYO5C;FLNA;TAGLN2;DBN1
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),10/63,0.0015409254333139,0.1162298041128235,0,0,3.4283381712627,22.199765385796017,CCNB1;ANXA1;ESPL1;UBE2C;CDK4;CDCA5;CDK1;FBXO5;CDC25C;DLGAP5
GO_Biological_Process_2023,Sister Chromatid Segregation (GO:0000819),7/34,0.0016648231609814,0.1226548784648668,0,0,4.703703703703703,30.094467373815235,TOP2A;KIF18A;SPAG5;ESPL1;KIFC1;PLK1;NDC80
GO_Biological_Process_2023,Embryonic Organ Morphogenesis (GO:0048562),8/44,0.001842456808549,0.1267238003586235,0,0,4.033695883983792,25.398792872793464,FBN2;OSR2;MFAP2;SIX1;HOXC4;HOXB3;HOXC9;MEGF8
GO_Biological_Process_2023,Positive Regulation Of Branching Involved In Ureteric Bud Morphogenesis (GO:0090190),4/11,0.0018516011177165,0.1267238003586235,0,0,10.3485386506419,65.10994766399007,SIX4;SMO;SIX1;VEGFA
GO_Biological_Process_2023,Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094),6/26,0.0019200575811912,0.1267238003586235,0,0,5.439655172413793,34.027219526826336,PLK1;BUB1B;TRIP13;BUB1;NDC80;SPC24
GO_Biological_Process_2023,Mitotic Spindle Checkpoint Signaling (GO:0071174),6/26,0.0019200575811912,0.1267238003586235,0,0,5.439655172413793,34.027219526826336,PLK1;BUB1B;TRIP13;BUB1;NDC80;SPC24
GO_Biological_Process_2023,Spindle Assembly Checkpoint Signaling (GO:0071173),6/26,0.0019200575811912,0.1267238003586235,0,0,5.439655172413793,34.027219526826336,PLK1;BUB1B;TRIP13;BUB1;NDC80;SPC24
GO_Biological_Process_2023,Positive Regulation Of Cell Adhesion (GO:0045785),12/88,0.0021197490031984,0.1357191858060864,0,0,2.871006997261941,17.675232825050543,ECM2;MDK;LAMB2;TPM1;ERBB2;LIF;SAA1;LAMB1;LAMC1;TGM2;FSTL3;VEGFA
GO_Biological_Process_2023,Axon Guidance (GO:0007411),17/149,0.0021420326042627,0.1357191858060864,0,0,2.346108715421397,14.41918436595052,SEMA5B;NOTCH3;DRAXIN;ARHGEF25;SEMA4F;EFNA4;NTN1;VEGFA;EFNA3;GAP43;EFNB3;SMO;TUBB3;BOC;PLEKHG4B;EPHA3;PLXNA4
GO_Biological_Process_2023,"DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)",7/36,0.0023578782191464,0.1464658470246238,0,0,4.378847489007175,26.491997199647123,MUC1;PLK2;SESN2;FOXM1;GTSE1;TP53;E2F7
GO_Biological_Process_2023,Eye Morphogenesis (GO:0048592),5/19,0.0024772843707293,0.148076167669259,0,0,6.471633629528366,38.83363512361555,FBN2;COL5A1;COL5A2;MFAP2;VEGFA
GO_Biological_Process_2023,Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043567),5/19,0.0024772843707293,0.148076167669259,0,0,6.471633629528366,38.83363512361555,IGFBP5;IGFBP4;IGFBP3;IGFBP2;IGFBP6
GO_Biological_Process_2023,Elastic Fiber Assembly (GO:0048251),3/6,0.0025601947206174,0.1491160382932628,0,0,18.096466093600764,107.99377329349169,MFAP4;TNXB;FBLN5
GO_Biological_Process_2023,Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090),14/114,0.002588820109258,0.1491160382932628,0,0,2.5472972972972974,15.173111519451377,DRAXIN;IGFBP4;CAV1;IGFBP2;FZD6;TLE6;NKD2;SFRP4;MDK;SNAI2;NPHP4;IGFBP6;NKX2-5;EMD
GO_Biological_Process_2023,Positive Regulation Of Integrin-Mediated Signaling Pathway (GO:2001046),4/12,0.0026626666285583,0.1491875962216695,0,0,9.054493307839389,53.67890410426134,LAMB2;FLNA;LAMB1;LAMC1
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Membrane (GO:1905477),11/79,0.0027062066772331,0.1491875962216695,0,0,2.939789390250807,17.380644513265295,TCAF2;CEMIP;MYO1C;ITGA3;AKT2;ERBB2;STAC2;SLC5A3;EPHA3;EPHA2;NKD2
GO_Biological_Process_2023,Skin Development (GO:0043588),10/68,0.0027686780776281,0.1491875962216695,0,0,3.131962864721485,18.44533605872364,COL1A1;ANXA1;COL1A2;COL5A1;ITGB4;ITGA3;SLC2A10;COL5A2;PIP5K1A;EPHA2
GO_Biological_Process_2023,Muscle Tissue Development (GO:0060537),7/37,0.0027784306114515,0.1491875962216695,0,0,4.232662192393736,24.912895350504314,CSRP2;SIX4;SMO;CAV1;SIX1;MYL6B;MSC
GO_Biological_Process_2023,Epithelium Development (GO:0060429),17/154,0.0030372156060135,0.1603649839975168,0,0,2.259883692172893,13.100125656455592,KANK2;TAGLN;UPK2;TNC;SIX1;FOXJ1;TBX2;VEGFA;SMO;KRT17;PGK1;CDK1;SNAI2;TAGLN2;NKX2-5;VCL;WNT3
GO_Biological_Process_2023,Actin Filament-Based Transport (GO:0099515),5/20,0.0031618902664454,0.1615623929693393,0,0,6.039872408293461,34.76904038509648,MYO1B;MYO1C;MYO5B;MYO5C;SYNE2
GO_Biological_Process_2023,Xenobiotic Transport (GO:0042908),5/20,0.0031618902664454,0.1615623929693393,0,0,6.039872408293461,34.76904038509648,ABCC3;SLC22A4;SLC7A5;ABCC1;SLC29A4
GO_Biological_Process_2023,Mitotic Cytokinesis (GO:0000281),9/59,0.0034489314985509,0.1714450285684847,0,0,3.2680115273775217,18.52861491222347,ESPL1;KIF4A;PLK1;BIRC5;KIF23;KIF20A;RHOC;CENPA;AURKB
GO_Biological_Process_2023,Positive Regulation Of Neural Precursor Cell Proliferation (GO:2000179),6/29,0.0034635359306764,0.1714450285684847,0,0,4.729385307346327,26.794168190481024,MDK;HAPLN3;HAPLN4;NES;CX3CL1;VEGFA
GO_Biological_Process_2023,Regulation Of Cell Adhesion (GO:0030155),16/144,0.0037165878955279,0.1811407762005018,0,0,2.275386847195358,12.730673966024266,TNXB;SRC;LAMB2;TPM1;TNC;LAMB1;LAMC1;VEGFA;PODXL;MDK;ERBB2;SAA1;TGFBI;PLXNA4;TGM2;EPHA2
GO_Biological_Process_2023,Odontogenesis (GO:0042476),7/39,0.0037895621639492,0.1818989838695651,0,0,3.967701342281879,22.121937841503765,COL1A1;OSR2;FOXC1;COL1A2;LAMB1;AQP3;AQP1
GO_Biological_Process_2023,Positive Regulation Of Angiogenesis (GO:0045766),14/119,0.0038477355125556,0.1819347179668098,0,0,2.4253539253539254,13.485623840237755,ECM1;PTGIS;TWIST1;HK2;AQP1;VEGFA;CDH5;SMOC2;PKM;RRAS;MDK;ADM2;CHI3L1;ANGPTL4
GO_Biological_Process_2023,Positive Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010971),5/21,0.0039728904039093,0.1835861164781749,0,0,5.662081339712919,31.301465644652044,CCNB1;CDK4;CDK1;FBXO5;CDC25C
GO_Biological_Process_2023,Vascular Transport (GO:0010232),11/83,0.0039985612490511,0.1835861164781749,0,0,2.7758795850711158,15.327909271116706,ABCC3;SLC7A5;ABCC1;SLC2A10;SLC2A1;SLC29A4;SLC4A3;SLC16A2;SLC5A3;SLC7A1;SLC38A5
GO_Biological_Process_2023,Negative Regulation Of Striated Muscle Cell Apoptotic Process (GO:0010664),3/7,0.0043058468449704,0.1921256733079751,0,0,13.571633237822349,73.93529177874254,MDK;NUPR1;NKX2-5
GO_Biological_Process_2023,Protein Localization To Ciliary Transition Zone (GO:1904491),3/7,0.0043058468449704,0.1921256733079751,0,0,13.571633237822349,73.93529177874254,TCTN2;TCTN1;NPHP4
GO_Biological_Process_2023,Cell-Matrix Adhesion (GO:0007160),13/109,0.004665553297528,0.2052843450912357,0,0,2.462049983927997,13.21517354904378,VCAM1;ECM2;ITGB4;ITGA3;SRC;ITGB3;FN1;FBLN5;THBS3;PIP5K1A;ADAMTS9;VCL;CD44
GO_Biological_Process_2023,Transport Across Blood-Brain Barrier (GO:0150104),11/85,0.0048075356925663,0.2086338777267156,0,0,2.700569674583149,14.414481450019515,ABCC3;SLC7A5;ABCC1;SLC2A10;SLC2A1;SLC29A4;SLC4A3;SLC16A2;SLC5A3;SLC7A1;SLC38A5
GO_Biological_Process_2023,Regulation Of Bone Remodeling (GO:0046850),4/14,0.0049500537619408,0.2090902709043824,0,0,7.24282982791587,38.44752526856488,SRC;MDK;ITGB3;SYT7
GO_Biological_Process_2023,Regulation Of Branching Involved In Ureteric Bud Morphogenesis (GO:0090189),4/14,0.0049500537619408,0.2090902709043824,0,0,7.24282982791587,38.44752526856488,SIX4;SMO;SIX1;VEGFA
GO_Biological_Process_2023,Axoneme Assembly (GO:0035082),7/41,0.0050579064316241,0.2108348365182284,0,0,3.733912356889064,19.74045766855792,RSPH4A;SPEF1;DNAAF3;STK36;HYDIN;FOXJ1;RSPH9
GO_Biological_Process_2023,Negative Regulation Of Angiogenesis (GO:0016525),11/86,0.0052579280388923,0.2156463737550045,0,0,2.664420917548925,13.982929571112631,CXCL10;FOXC1;EFNA3;SPARC;COL4A2;NPR1;PGK1;SULF1;ADAMTS9;HLA-G;HSPG2
GO_Biological_Process_2023,Cellular Component Assembly (GO:0022607),24/260,0.0053439280393963,0.2156463737550045,0,0,1.8548914659530185,9.704410614495822,RSPH4A;SPEF1;ELN;FANCA;SLC2A1;NEDD9;FOXJ1;P3H4;LIN7A;RSPH9;LAMC1;BAIAP2;ADD2;PARD6B;MYO1B;CALD1;STK36;DPYSL3;TSPAN4;HAS3;HYDIN;TRIP13;TP53;TEAD2
GO_Biological_Process_2023,Mitotic Sister Chromatid Segregation (GO:0000070),13/111,0.0054456154988637,0.2156463737550045,0,0,2.4115482258477163,12.57126703559936,SPAG5;CDCA5;PLK1;KIF23;NDC80;CCNB1;KIF18A;ESPL1;KIFC2;KIFC1;FLNA;KIF2C;DLGAP5
GO_Biological_Process_2023,Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),13/111,0.0054456154988637,0.2156463737550045,0,0,2.4115482258477163,12.57126703559936,TNXB;CITED1;ITGA3;SLC2A10;CAV1;TGFB1I1;LTBP4;SPRED3;FKBP1A;VEPH1;CAPN5;PMEPA1;FOLR1
GO_Biological_Process_2023,Regulation Of BMP Signaling Pathway (GO:0030510),10/75,0.005679608832194,0.2213880145899399,0,0,2.793639053254438,14.4455525180897,CDH5;SFRP4;DLX1;ITGA3;FST;CAPN5;CHRDL2;SULF1;FSTL4;FSTL3
GO_Biological_Process_2023,Amino Acid Transmembrane Transport (GO:0003333),7/42,0.0058002541701278,0.2213880145899399,0,0,3.627037392138064,18.678711353448104,SLC22A4;SLC7A5;SLC38A6;SLC16A2;SLC7A1;LRRC8E;SLC38A5
GO_Biological_Process_2023,Branching Morphogenesis Of An Epithelial Tube (GO:0048754),7/42,0.0058002541701278,0.2213880145899399,0,0,3.627037392138064,18.678711353448104,CITED1;COL4A1;MYC;SIX1;HOXD11;VEGFA;EPHA2
GO_Biological_Process_2023,Response To Metal Ion (GO:0010038),9/64,0.0059890199265929,0.2253054363165255,0,0,2.9701336127849096,15.200631477749557,SLC30A3;TFR2;CAV1;MT1X;ITPR3;AQP3;CRIP1;PAM;LOXL2
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Organization (GO:0051130),13/113,0.0063266321673736,0.2253054363165255,0,0,2.363066538090646,11.964175700038606,CD151;ANXA2;BIK;ATP10A;RHOC;VEGFA;CDH5;TFR2;HAS3;BAX;CAMK1;AJUBA;S100A10
GO_Biological_Process_2023,Epiboly Involved In Wound Healing (GO:0090505),4/15,0.0064728470793572,0.2253054363165255,0,0,6.584043107943682,33.18449392139779,CD151;FLNA;RHOC;CD44
GO_Biological_Process_2023,Regulation Of Bicellular Tight Junction Assembly (GO:2000810),4/15,0.0064728470793572,0.2253054363165255,0,0,6.584043107943682,33.18449392139779,MYO1C;SNAI2;NPHP4;EPHA2
GO_Biological_Process_2023,Ephrin Receptor Signaling Pathway (GO:0048013),7/43,0.0066210662596622,0.2253054363165255,0,0,3.5260999254287846,17.69220234053062,EFNA3;EFNB3;SRC;EFNA4;EPHB4;EPHA3;EPHA2
GO_Biological_Process_2023,Mesodermal Cell Differentiation (GO:0048333),3/8,0.0066217804861289,0.2253054363165255,0,0,10.8567335243553,54.47247696144412,ITGA3;ITGB4;ITGB3
GO_Biological_Process_2023,Positive Regulation Of Fatty Acid Beta-Oxidation (GO:0032000),3/8,0.0066217804861289,0.2253054363165255,0,0,10.8567335243553,54.47247696144412,IRS1;AKT2;TWIST1
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription Initiation (GO:2000142),3/8,0.0066217804861289,0.2253054363165255,0,0,10.8567335243553,54.47247696144412,FOSL1;CDK4;TWIST1
GO_Biological_Process_2023,Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047),3/8,0.0066217804861289,0.2253054363165255,0,0,10.8567335243553,54.47247696144412,CCNB1;CDK1;AURKB
GO_Biological_Process_2023,Skin Morphogenesis (GO:0043589),3/8,0.0066217804861289,0.2253054363165255,0,0,10.8567335243553,54.47247696144412,COL1A1;COL1A2;ITGB4
GO_Biological_Process_2023,Actin Filament Bundle Assembly (GO:0051017),6/33,0.0067563183238857,0.2253054363165255,0,0,4.027884206045125,20.12845376184115,MYO1B;CALD1;DPYSL3;NEDD9;BAIAP2;ADD2
GO_Biological_Process_2023,Actin Filament Bundle Organization (GO:0061572),6/33,0.0067563183238857,0.2253054363165255,0,0,4.027884206045125,20.12845376184115,MYO1B;CALD1;DPYSL3;NEDD9;BAIAP2;ADD2
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181),10/77,0.0068435038461958,0.2258356269244617,0,0,2.7099598163031,13.50767389514378,CXCL10;FOXC1;EFNA3;SPARC;COL4A2;NPR1;PGK1;SULF1;HLA-G;HSPG2
GO_Biological_Process_2023,Ear Morphogenesis (GO:0042471),5/24,0.0072836174864874,0.2378814453318778,0,0,4.767313019390581,23.46532314650454,OSR2;GSC;ZIC1;SIX1;TWIST1
GO_Biological_Process_2023,Negative Regulation Of Signal Transduction (GO:0009968),24/267,0.0073725668052767,0.2383295065216002,0,0,1.800784540225736,8.841832924780553,KANK2;CITED1;IGFBP5;SLC2A10;GDF15;IRS1;IGFBP3;TWIST1;SULF1;TSKU;CX3CL1;FSTL3;NKD2;GLIS2;SFRP4;MMP14;HEY1;KIF26A;TSPAN6;GPC1;SNAI2;CHAC1;MEGF8;MDFI
GO_Biological_Process_2023,Mitotic Spindle Assembly (GO:0090307),7/44,0.0075251295335662,0.2408041450741184,0,0,3.4306185380010885,16.77403422977579,KIFC2;KIFC1;KIF4A;FLNA;BIRC5;KIF23;AURKB
GO_Biological_Process_2023,Nervous System Development (GO:0007399),35/433,0.0076975407653913,0.2438580914475989,0,0,1.60734708022873,7.822724181213583,UNC119B;CHRM3;NUMBL;SHOX2;SLC2A1;STMN3;WDR62;LDB2;CELSR1;NPAS1;NPAS2;RAPGEFL1;GLIS2;EFNB3;MDK;SPOCK2;BOC;ZIC1;ERBB2;IGF2BP3;IGF2BP2;CHAC1;LINC01587;CDON;SH3GL1;FN1;SEMA4F;VAX2;VEGFA;SDK1;SMO;HOXB2;PCDHB9;NES;FGF11
