Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NMB,1193.2773853372469,2.20244179687532,0.46448962886367223,5.688241561635073,1.2835417484976312e-08,3.504168472758882e-07
TUBB,6161.71562171637,1.136263140696195,0.2140576442412615,5.688286484632521,1.283204214765716e-08,3.504168472758882e-07
RGS6,216.33239063956495,3.2735590370209704,0.7552308671753731,5.687039555837689,1.2926052486440923e-08,3.5234498178597247e-07
PAOX,178.35042025667843,-1.4521861757049206,0.2860643258358283,-5.686211111707314,1.2988881417814016e-08,3.535103754038439e-07
SLC39A12,307.44193591094745,-4.657319376318248,3.075719019431052,-5.679723477923393,1.349126734393267e-08,3.660519671175815e-07
MRPS31P5,117.14257594509452,-1.913210277641368,0.4138997962285509,-5.678201715412473,1.3611814211798759e-08,3.687545176239451e-07
RHBDL2,98.44344669575307,-2.0045475919325297,0.39908027883615715,-5.675646765122319,1.3816562493506009e-08,3.737263424702724e-07
SYNGR2,2665.066967182209,-1.4189846556986685,0.27037257780494356,-5.674222750197696,1.3931975281534221e-08,3.7627017290266274e-07
TEK,50.21489902486178,-4.4859193904336925,1.1050914998565613,-5.671425605123306,1.4161409613812637e-08,3.818809523577745e-07
SDC1,294.04906797034175,2.6205926423178414,0.6255179606581173,5.671021270105025,1.4194877138804223e-08,3.82198152197559e-07
GARNL3,193.30803989038498,-1.573186578038078,0.3107978280875494,-5.665613271010349,1.4649960789762068e-08,3.9384909854491637e-07
TAGLN2,4382.359358950855,1.5685726444613328,0.3196560787847484,5.658910900143461,1.523366127508983e-08,4.089169838308793e-07
KIAA1161,580.7002720262917,-1.8959364167503865,0.42031452357430726,-5.65263686622095,1.5800489166924197e-08,4.2348677890467e-07
LRRC3B,139.83517970802274,-3.2313605522457864,0.7831821628595689,-5.652159764113538,1.5844421328942242e-08,4.2401886805675367e-07
PDE3B,93.45875821141158,-3.055185792487312,0.706301582037163,-5.651729238049342,1.5884166525349503e-08,4.244374633457957e-07
GALNT6,211.66643932554643,-2.890346142031374,0.635071376699668,-5.651192637163969,1.5933839886667085e-08,4.2511967661260713e-07
CD55,236.44485495998507,-2.3658362035663307,0.4975381372039331,-5.650222395002996,1.6024038891417157e-08,4.2687942638269997e-07
CELSR1,29.963886160833134,2.5257274264828986,0.5996810880324156,5.649539433671848,1.608782789864222e-08,4.279313617329167e-07
DSCAML1,94.07267621808646,-3.3370599075396954,0.9006148896053482,-5.646542125528826,1.637070663922489e-08,4.3479905461555214e-07
DAPK2,127.96274430399819,-1.852516082683136,0.3854644836037377,-5.640570291034686,1.6948785994778386e-08,4.494746575030912e-07
FAM222A,267.9340314695182,-2.299966241433752,0.49030831005931136,-5.638130410523518,1.7190630505606244e-08,4.552027256740156e-07
NIPAL4,156.39635888489371,-2.90029155188198,0.7245788698787853,-5.633399044972417,1.7669196922994012e-08,4.6717250543093325e-07
SLC7A10,210.0856148200485,-4.08535825263805,2.773155216411188,-5.630411358703472,1.7978031898007384e-08,4.746254328216072e-07
C1R,4089.4366228449844,2.421333383751436,0.5933146088652843,5.628653667561758,1.8162165459781095e-08,4.78768819732463e-07
SYNPO,154.9728693718924,2.6618549105354012,0.5604336840643157,5.627795609611466,1.825271847598192e-08,4.804366511861967e-07
PTP4A2,2306.6100003271877,-1.2676146253390288,0.24797245880848842,-5.623442626969065,1.8718895165371368e-08,4.919716790552603e-07
MFAP4,586.0693632073771,2.0972532814449854,0.4982953730169086,5.622832900582841,1.8785109093386442e-08,4.929761341660833e-07
FNBP1,548.3927679411529,-1.238730580155764,0.23858828372981147,-5.622125914854576,1.8862169759026814e-08,4.942618263194988e-07
PLXDC2,750.7835604192343,-1.6722701095345816,0.33777028103630463,-5.619627032248563,1.913701273917633e-08,5.00718658728315e-07
KIAA0930,818.7710855489472,-1.6438411298173707,0.32782490831614247,-5.61845385037967,1.9267384243524775e-08,5.033818533297147e-07
PLA2G16,1728.8502305542502,-1.4940759166815238,0.3002942620123566,-5.617263101566746,1.940058956728938e-08,5.061110839857759e-07
SLCO3A1,409.18543563656084,-1.9032792683631468,0.3871354827148035,-5.615632014375861,1.9584506290745182e-08,5.101532119433904e-07
WAC,537.1509484739606,-1.077766605946511,0.2054798991178299,-5.613922584342374,1.977907320606036e-08,5.144604137156823e-07
NXPE3,324.50797180214965,-1.6997493709927196,0.3383969232519974,-5.611871730601961,2.0014978103119224e-08,5.198285389643457e-07
MT1X,4135.11026857341,1.8455528546096687,0.3972854979237435,5.61139482519599,2.0070225633054342e-08,5.204957336854991e-07
ARHGAP21,612.520497367123,-1.8796020672790235,0.3842840777535962,-5.6095645958965346,2.028362784544227e-08,5.25256474603519e-07
CHPF2,744.7247167455301,1.395358247966782,0.2823112093993974,5.608200388991185,2.044412379041712e-08,5.27267636298383e-07
LOC154761,19.005374365723945,3.2174139597126525,0.7369027572405056,5.608141147046495,2.0451121335214693e-08,5.27267636298383e-07
SPRED3,43.24929414153116,1.9622568547008858,0.4154190236686303,5.608337198754691,2.0427972964799432e-08,5.27267636298383e-07
CD24,522.8110016156623,2.8447731521126185,0.5881149361537268,5.604925590733698,2.0834445021735613e-08,5.363651204499158e-07
LAMB1,231.19129995669792,2.7955228100072262,0.752876481706842,5.604659126601427,2.0866521091113233e-08,5.364066713772452e-07
LINC01480,37.93899690031333,-2.898353927129712,0.6351161222805295,-5.603168801092435,2.104680736525458e-08,5.402525231702156e-07
CCNI2,25.808631374295995,-3.306555679066562,0.724801759494593,-5.602355365350104,2.11458465420437e-08,5.420046750492685e-07
DALRD3,441.8817061569612,1.1223756659967192,0.21697211960742893,5.5952076689077845,2.203578469849205e-08,5.639943790054454e-07
GNAQ,477.56776438636865,-1.3922469837695575,0.2859253743949401,-5.593290341032325,2.228062364791617e-08,5.694332392106761e-07
RABEP1,642.626041428042,-1.2597044216848632,0.24489146795817823,-5.591762952910468,2.247755583579171e-08,5.728035900324982e-07
MGC16025,23.77069643944774,-3.4270447747783237,0.8442732896369829,-5.591374196555894,2.25279488542317e-08,5.732581667256734e-07
ENO2,3886.7697559374283,1.3462940592234125,0.26789385480715855,5.589964680520644,2.2711580350437062e-08,5.770969962349873e-07
MYLK,1015.6753463665948,-2.4431908453612587,0.5785819349617239,-5.585662721230425,2.328106816172199e-08,5.907151718440383e-07
LINC00639,69.99250041879036,-3.468980246504571,1.5732573574726694,-5.584088181767838,2.3492948892018047e-08,5.952335784741666e-07
MAP4K4,766.2402102153997,-1.4180138141303185,0.2801547646599782,-5.58007529395141,2.4041449063406115e-08,6.082555697665492e-07
TMEM52B,121.44830882948156,-3.212298536819793,0.7747280094157944,-5.578410822175449,2.4272585745542867e-08,6.132223276804367e-07
GRM7,43.22945058884513,-3.7771862989129015,0.839712884062973,-5.569188776050681,2.5592808642428626e-08,6.456500965394351e-07
CD320,1763.546813816649,1.4823299995806551,0.3033189046410378,5.563373594763152,2.6460855394324636e-08,6.656417180552321e-07
KIF2A,454.1221730163599,-1.2752177637836049,0.24899683518161064,-5.561609269499072,2.672982307659612e-08,6.714485799654509e-07
CSRP1,12800.825299686385,-2.0061238300900746,0.44852477900396737,-5.5603449043501865,2.6924202790553533e-08,6.744072360438935e-07
MAN2A1,363.4207521793801,-2.0491727445846033,0.42448186380893876,-5.560403325462789,2.6915191156615238e-08,6.744072360438935e-07
LRRC7,26.704643227352292,-6.492700019939892,1.6364476011994369,-5.558958992478282,2.7138844527514754e-08,6.788180586434762e-07
SEMA3B-AS1,39.339900287471934,-2.610484980580103,0.5862593536357049,-5.556765927028048,2.7481890074168434e-08,6.864235493844425e-07
SLC25A48,137.3245029307758,-2.717966526083168,0.5511372327880748,-5.551103066866781,2.8387265106853104e-08,7.080330754484084e-07
TFR2,87.4273173718127,2.6452605921261196,0.5654600165072299,5.546491539002563,2.9145872482199383e-08,7.249006617783177e-07
NME1,1038.8360877513862,1.1528995168115306,0.22564485485009686,5.546624349027499,2.9123752387955834e-08,7.249006617783177e-07
MITF,238.94942650770685,-1.595444031278008,0.32838965674636955,-5.537611345446818,3.066247568050256e-08,7.615451823102533e-07
PXDN,371.9256068882312,1.7850440439374735,0.3773076465509153,5.535613687591957,3.101404811332057e-08,7.691920749682563e-07
TRAM1L1,132.29086780557722,-3.1079797629799604,0.8405044979839048,-5.531681697693849,3.171750796526033e-08,7.844292103374567e-07
OLR1,634.0586176602135,-3.4372856006064776,0.9662893433129955,-5.531766543341426,3.17021663814713e-08,7.844292103374567e-07
CD276,1360.4835407011824,1.2003954306730646,0.24079914726176946,5.525535847316592,3.284814969540524e-08,8.101163417176342e-07
PLVAP,87.0377266163632,-2.4148004109873837,0.5445444913839438,-5.522993769662728,3.3327155787429996e-08,8.20780260504692e-07
SH3PXD2A,123.5505506831325,-2.402673817786901,0.5413282491539375,-5.5226882862927456,3.338517232796885e-08,8.210607535240271e-07
SLC4A3,560.3213761925917,1.900828848123611,0.39437017246482625,5.521998648682155,3.351650680920498e-08,8.231410995861792e-07
TPPP3,1745.6051817188136,-2.1911108225245464,0.4976276886879803,-5.515117809790588,3.4854639894312583e-08,8.548124706113513e-07
C11orf80,100.53346889273448,1.3063458330563948,0.25472514749761077,5.5138761878229445,3.510155791013693e-08,8.596708389980545e-07
RAP1GDS1,769.3267482098097,-1.2606535199463988,0.24831005663928996,-5.51259865977141,3.5357387111268555e-08,8.647336522810112e-07
GPX3,5729.156961017427,2.667276474433156,1.008276349871279,5.51215706577735,3.5446237638412595e-08,8.657042976072224e-07
NIPA1,352.55197321245953,-2.0155366133512884,0.43708067620674523,-5.510988982169348,3.568230613889113e-08,8.702627822710995e-07
TRPM6,35.10942641358776,-3.55852272398368,0.9424027878863461,-5.507513055514909,3.639384282144575e-08,8.851646108326493e-07
S100A2,39.14732369430974,2.1118357749796144,0.4715608134305013,5.50774805188674,3.634530748157202e-08,8.851646108326493e-07
WIPF1,440.31348686554566,-1.3409020440481423,0.2655147119253241,-5.503619763934267,3.720715678575422e-08,9.036976880556498e-07
SOX2-OT,3015.288822769775,-1.718526768597827,0.36097884523694296,-5.500465428407012,3.787900209489108e-08,9.187484130701612e-07
EPB41L2,899.0159412901232,-1.5704299928893801,0.3220564863741805,-5.498058707520766,3.8399510006795106e-08,9.300921206460179e-07
SLC13A3,330.52408320168655,-2.2837014211681264,0.5656370180976702,-5.4956200385987755,3.8933999751610516e-08,9.417428593765242e-07
DDX41,1380.350060396885,1.2376051239941213,0.247426413725823,5.4902257348069705,4.0142037319558874e-08,9.6963118677656e-07
SGMS1,334.14740898079197,-1.640948549482556,0.33210799336947117,-5.487314153858383,4.080909948054624e-08,9.843937434971763e-07
ANKRD65,323.5025316964786,-2.15796629025939,0.5938618296029259,-5.48282797470661,4.1858000194770114e-08,1.0072835948188025e-06
ROMO1,1802.3280977280226,1.0028729719298086,0.19570905729565835,5.480271549978036,4.2467353468318385e-08,1.0202014013964782e-06
TPTEP1,50.4339933688843,-3.029257684258309,0.792163871838379,-5.47779487957066,4.306589415111305e-08,1.033170749464509e-06
VWA1,1515.6908202469301,-1.9400596568453528,0.44658368589625214,-5.476259722257818,4.344099546656551e-08,1.0407516859466013e-06
SERINC2,89.72116863967227,2.810160635678129,0.7920493472932219,5.471141888202947,4.471451184038177e-08,1.0698068464636993e-06
PTK7,319.43333563695376,2.3247216711350616,0.634461103352834,5.469995239658669,4.5004766664464164e-08,1.075290279775508e-06
TARSL2,302.86089204321854,-1.7700454677689272,0.3755011112663889,-5.4675121454885405,4.563959451936123e-08,1.0889805147580379e-06
LOC102724312,63.520255027773,-1.7805548986056483,0.38477315946118085,-5.463433106571702,4.670133031207533e-08,1.1128061237690587e-06
TMEFF2,645.6114789304308,-2.741592714854853,0.6263631958709271,-5.462232703585243,4.7018317660921964e-08,1.1188453455286147e-06
POMC,29.8693662269477,-2.4324515040708525,0.5230620476927057,-5.461986276659063,4.708364853585315e-08,1.1188879447609152e-06
GPR34,838.1783395795713,-2.819424497775366,0.6658870667253053,-5.458390893711372,4.804689645055517e-08,1.140239622099496e-06
CYB561,310.9465358649423,1.9751556407289848,0.44985080988283954,5.45798571888562,4.815663802200086e-08,1.1413058397434903e-06
CHPF,2885.1305300936115,1.7091204103943844,0.37485945656393416,5.445785931948538,5.1577136461378724e-08,1.2207282203607769e-06
AP1S1,193.65533033083403,1.636835093144616,0.3460574564872994,5.443435511655975,5.226265961986739e-08,1.2352928499949597e-06
EPHA2,81.50205605029261,2.5364914339590863,0.6412320841995979,5.440753512192537,5.30556803061813e-08,1.2523558639564967e-06
MYL6B,916.8618237512826,1.058882751854228,0.21044618549891858,5.440026602850746,5.3272615706299505e-08,1.2557931592667042e-06
MAST3,679.7849112030223,-1.7193141928707991,0.37364673810636356,-5.439132596504946,5.354059773472084e-08,1.2604229752816836e-06
SERPINA3,7090.084927311801,2.5356077334065903,0.6905762144450757,5.43634843852563,5.438355665794434e-08,1.2773104739836011e-06
APCDD1,546.81046380559,-1.6823866887992043,0.35164172107336655,-5.436284635222764,5.4403024333448855e-08,1.2773104739836011e-06
IRS1,31.350518453152063,1.8848780186442684,0.37468275545519897,5.431617268777788,5.584559774083314e-08,1.309434261808696e-06
ZNF24,723.3604230513695,-1.019348287136351,0.20137701365582414,-5.430965523242113,5.604996339230465e-08,1.312478464594538e-06
SHC1,1173.2940120913395,1.5113920969894088,0.3219861241966656,5.4300933455934235,5.632458337696336e-08,1.3171574882934235e-06
DIXDC1,508.72172760339436,-1.550231422749011,0.32301589266262326,-5.427388382734031,5.718460511091911e-08,1.3354956384591175e-06
CCDC74A,132.88870429969666,1.6358709417441852,0.3442638267662146,5.4227328686865715,5.869467482521499e-08,1.3653296287942018e-06
KCNJ2-AS1,46.203665518057846,-3.2556641819072873,1.1172828212973491,-5.419922787257145,5.962478177351726e-08,1.3833106485505473e-06
CA2,2689.8295503393665,-2.215050649764184,0.5485217029513466,-5.407447525932457,6.39292640388564e-08,1.4812242242897663e-06
DLG1,430.9572679254717,-1.3579507133698634,0.2738777322719268,-5.405677690513734,6.456380707326328e-08,1.492000103350516e-06
PIGK,473.93993663258715,-1.0009043962917896,0.19781366267636444,-5.405103258672444,6.477106788330299e-08,1.494827961149518e-06
NOTCH3,253.5660586088881,2.259680164998736,0.619429009701317,5.404417503106477,6.501933955998851e-08,1.4985936522406253e-06
GABRB1,193.96882572354025,-2.782490945264899,0.7936471205411738,-5.40271057656481,6.564132715609661e-08,1.5089792818429572e-06
PDAP1,560.5159434099739,1.1530273394034816,0.23186818163731418,5.401732321176499,6.600038834155799e-08,1.515255330256186e-06
MGMT,235.67820232958957,-2.204483096913647,0.7128079887991488,-5.4011180141138935,6.622683686117052e-08,1.5184744404796248e-06
EVI2B,87.88275194758488,-2.8999278227965055,0.7178585181716741,-5.399438126171753,6.68499345238815e-08,1.5307678765032891e-06
GNAO1,276.7360843712469,-1.9799789630167226,0.46733049497841045,-5.398621509285312,6.71548786475553e-08,1.5357535819542873e-06
RASGRF1,81.45752184493571,-3.0625683312174217,0.7490580289025995,-5.394247637431764,6.881126311195107e-08,1.5715921298811237e-06
TYRO3,1146.2040874941938,-1.272766121545576,0.2662437655681734,-5.392201441194367,6.959967960452375e-08,1.5853380575778386e-06
FOLH1B,25.936117483013327,-4.6398057981925325,1.037924953424714,-5.391985967998481,6.968321066302727e-08,1.5853380575778386e-06
METTL21B,237.27197088111066,1.1907454375838669,0.24085617802880233,5.391672383037112,6.980494957964341e-08,1.5860585253521818e-06
LLGL1,160.9442694110083,-1.4553904666195245,0.3036052675425052,-5.388115051946154,7.120047002256824e-08,1.6156817997775828e-06
CRIP2,3229.8123515531934,1.298487578470355,0.2750042450557421,5.387212828282066,7.155868068076134e-08,1.6217204737548602e-06
CDC42EP2,399.8750882130415,-1.827055888178542,0.40898701692159833,-5.386608144954264,7.179973498397455e-08,1.6250919451578507e-06
NRAV,177.42329184176714,1.4656129489049625,0.3094693156850563,5.386046064151704,7.202451120898799e-08,1.6280868008717194e-06
TSPAN9,77.07808535777491,2.5042272332038364,0.642198090105194,5.3850287443153055,7.24330719856848e-08,1.6331292760511188e-06
INSR,571.738765551123,-1.3483442817359022,0.28346304656097066,-5.377845449781629,7.538248103966881e-08,1.6974553818766343e-06
RGCC,2480.5294729242623,-2.3181848336012503,0.6572525868835576,-5.3762831306268,7.603918839107914e-08,1.7068668862834283e-06
IPO4,505.46365131303946,1.3784536171810298,0.2946250244067737,5.376321101376571,7.602316221955456e-08,1.7068668862834283e-06
FKBP11,118.15366675655858,1.556904318333825,0.33715955001983255,5.37615987713016,7.609123208203142e-08,1.7068668862834283e-06
EPB41L1,151.90000217228555,-1.3495980780350862,0.283639110456848,-5.372956072842886,7.74562033260838e-08,1.7352751709529386e-06
TMC8,108.57895917014179,-2.80950993737218,0.7789593919167145,-5.369779802483019,7.88328379161394e-08,1.7638722272748394e-06
NCOA7,272.00631527500497,-1.824342225352089,0.38455577898246684,-5.3651239158552215,8.089366408136429e-08,1.8076859528029743e-06
SIK3,413.9858545945358,-1.3743383187517015,0.2902659441965856,-5.36072611929991,8.28881031399149e-08,1.8405757984751091e-06
ACSS1,1038.2868195835372,-1.6750463178595727,0.42461987582945276,-5.360894180261412,8.281101855790556e-08,1.8405757984751091e-06
HEPACAM,701.3998824213254,-1.2085013896898495,0.2536536493345919,-5.360766373307303,8.286963349424336e-08,1.8405757984751091e-06
STXBP3,519.878420620521,-1.6069438139972234,0.33997667032446754,-5.360011576656586,8.321661908652736e-08,1.8455433822350885e-06
NOS1,19.63935196256029,-5.631244937477365,1.5178545706861328,-5.358344428545926,8.398801188590396e-08,1.8603080519482804e-06
GPSM2,435.60153837782616,-1.375994658979972,0.27852878795690517,-5.355563419876277,8.529022361679645e-08,1.8867783262162924e-06
IGSF3,136.42414045347073,2.9708526182059893,0.7569262309444873,5.349379054379658,8.825651804682371e-08,1.947505045471828e-06
LPCAT2,441.8172500602447,-2.5605274532944855,0.6505586419956448,-5.348301123264643,8.878366230345776e-08,1.956685243431274e-06
CDK19,190.48129825603297,-1.6024043017265548,0.3267186889918437,-5.347948443085604,8.895679557229497e-08,1.958050266540678e-06
PCDHB15,64.2093721856761,-3.343866730269958,0.9200895483544851,-5.343637030258523,9.109990167183443e-08,2.0015253273448033e-06
RPL8,6226.646730121704,1.0014285466664161,0.20142606981902608,5.343519029191248,9.115925450227341e-08,2.0015253273448033e-06
FXYD4,14.65292214533581,-3.874843733372696,0.8920913105522088,-5.342486009346864,9.168044944866938e-08,2.009927960992844e-06
ZNF395,521.4247569289512,1.1129408748873677,0.22562479176254102,5.342308625272832,9.177023571118441e-08,2.009927960992844e-06
BROX,760.1648152354016,-1.2181646550386047,0.2533339960385887,-5.341606882820598,9.212627101959643e-08,2.015219262588911e-06
GPX7,284.30966568248704,1.0603082040461953,0.21437434494895494,5.341106643224088,9.238088806511894e-08,2.0182817096013394e-06
HIST1H4J,26.088685323642572,2.5636670518108224,0.6924023924660926,5.339051534739948,9.343408511359406e-08,2.038761839857841e-06
FMOD,288.5135320145013,3.7329676521457342,1.1241607016010424,5.336873510263419,9.456295943040725e-08,2.060840535408467e-06
SLC5A3,130.80765749359034,1.5429457184958837,0.34757535146286006,5.335285100708536,9.539454934731597e-08,2.0759283125067532e-06
ORAI2,1403.3790119775726,1.3199724685035414,0.28666899759682285,5.335101641104681,9.5491051912685e-08,2.0759283125067532e-06
ENPP4,375.3870987760208,-2.7174229984864327,0.7909026016885377,-5.332707603267294,9.675904818165677e-08,2.098312905702948e-06
SLC38A6,181.50010533509203,1.1738188484860788,0.23980825406708084,5.326901059574039,9.99025459089431e-08,2.1638178731987443e-06
WDR38,26.077866811733944,3.7065280330067445,0.9909733489969612,5.324322090594472,1.0133022078838736e-07,2.1920440514283947e-06
PRKCQ,129.90905094112827,-1.9813282217933186,0.47602656750402766,-5.323828028334885,1.0160597044279121e-07,2.195312311076209e-06
KLHL24,508.7819137427896,-1.2459212579614132,0.2601138398931968,-5.321872135811461,1.027047539737514e-07,2.216333348926211e-06
TRAF7,281.85402182002844,1.2768999386565079,0.27188880004372223,5.314911523153041,1.0670916278543504e-07,2.292971890105525e-06
DST,919.165456691358,-1.4792291644287356,0.3127246944734655,-5.314916005555346,1.0670653609628314e-07,2.292971890105525e-06
SHMT2,1994.1530871932193,1.5454579652627998,0.3680746985543985,5.306066854596957,1.1201588844304342e-07,2.4025429714903186e-06
CHAD,29.980143980713322,-5.69969188311718,1.6174941614308462,-5.304379316131591,1.1305700877059871e-07,2.4219231964008184e-06
KIF1B,1223.3191360307978,-1.2122372906454977,0.25653432940073484,-5.303071999527965,1.1386998358598153e-07,2.430468534503695e-06
MC1R,93.44906397840168,2.344614707662175,0.5112772481253126,5.303144540457096,1.1382472504098898e-07,2.430468534503695e-06
MAP3K14,134.82867093314965,1.2492961325638154,0.2588241885352907,5.302526419831691,1.1421093115361036e-07,2.434794535936955e-06
NRIP2,106.28096226084543,-2.3438090630616353,0.7670212400205131,-5.29732114494928,1.1751391498032252e-07,2.5021795996233364e-06
MAPK7,218.2954028598164,1.0382319880615964,0.21140352413275715,5.294649200823416,1.192450964742535e-07,2.535974521515857e-06
CPXM1,718.5814009989052,2.007364304441519,0.4544939481780257,5.2941633994029385,1.195624925284424e-07,2.53965733526338e-06
PTPRD-AS1,107.1953657893431,-2.3952383848056056,0.5632885101844587,-5.293792178973162,1.1980557845323313e-07,2.541754736124075e-06
KIF5B,1112.5336273593443,-1.4674109103225887,0.31955417711909195,-5.2934324722743655,1.2004158100034697e-07,2.5436969913779902e-06
LINC01260,17.094784531097787,-4.320717599481729,1.7293157356222684,-5.290574179364776,1.21932954642349e-07,2.5806699498763503e-06
CREBRF,245.45222181013784,-1.4013437229660932,0.29850416995554657,-5.29029576872437,1.221187164655584e-07,2.5814987733997816e-06
HAVCR2,580.4430989050833,-1.9100073747307735,0.41643397583382163,-5.289840753064945,1.224229027131384e-07,2.584826011841312e-06
PREX2,89.16939557106043,-2.0978822016617378,0.501146468569355,-5.285716050735562,1.2521399203597124e-07,2.64059064163044e-06
SC5D,466.9806573138924,-1.0953290703004501,0.22476206345934877,-5.284926325920866,1.2575535741190553e-07,2.648835034289766e-06
DOCK10,374.7494361883139,-2.221085483451303,0.5154013884545062,-5.280397312311244,1.2890405348863277e-07,2.711913354696935e-06
TNFSF9,138.3129778371145,-2.4122603796154487,0.5796700545229186,-5.277467661197155,1.3098131003680846e-07,2.749046350939404e-06
SIGLEC8,1168.2677660889256,-3.138058646285434,0.8593354264824699,-5.27639139884345,1.317525329105309e-07,2.7619408952637364e-06
FKBP10,534.2285340694344,2.0926802068156665,0.5229554327780325,5.273281527858275,1.340057553759822e-07,2.805835132479989e-06
GCLC,272.67934835894255,-1.2981129560169395,0.2667905851631379,-5.272315961808803,1.3471289734733485e-07,2.8172914600822084e-06
PDCD4,341.4873985862627,-1.1659193375597423,0.24121215452994932,-5.266413648583426,1.3911463629663434e-07,2.905895172654133e-06
BHLHE41,491.577420225612,-1.7868798184652834,0.40597135768032705,-5.261298989224927,1.430412109027385e-07,2.9808434115814465e-06
PRKCZ,434.74908271291423,-1.8865679534959243,0.44334119933770605,-5.261498292726554,1.428862163122025e-07,2.9808434115814465e-06
LGR5,108.22739696514229,-3.5274111612850674,0.9577417283490255,-5.255255250335625,1.478193132619715e-07,3.0731408349823566e-06
NPW,15.504554617703066,3.1660837850841865,0.6896483409888626,5.253944841614412,1.4887548349434123e-07,3.088579440547989e-06
SPNS2,165.6409270153188,-2.2881865486262556,0.5153861118053276,-5.251700324394482,1.5070151072407758e-07,3.1220034145179787e-06
CLEC7A,195.36278357714127,-2.5454104869363423,0.6442282759812586,-5.248048840380537,1.5371855024713225e-07,3.1807637500608133e-06
SORCS2,149.46089211052174,-2.4021119411645757,0.6205400064219674,-5.246341633039224,1.5514909083051754e-07,3.2065966437025627e-06
FAM53A,32.05483467343625,-2.045200127276495,0.4329186116212013,-5.245380583844749,1.559600489724908e-07,3.21957854906986e-06
PCOLCE,165.50161574582245,1.7445819630640047,0.4263208671997299,5.243638575485818,1.5744046162461585e-07,3.2463338275736075e-06
ADAMTSL2,150.63903035364342,-2.145157029293119,0.45617032370191474,-5.242679698702622,1.5826113396671595e-07,3.259438956748422e-06
NRN1,299.1367587031483,2.6541242313024465,0.6329605608445419,5.235648168684608,1.644068708589326e-07,3.382056762797832e-06
HCG11,29.751183722129802,-2.880872606918475,0.9261617939873557,-5.232617783411338,1.67126090831082e-07,3.433982886166305e-06
LZTS2,822.8149665792071,-1.1221624987183838,0.23801098027983297,-5.230927648252609,1.6866151698987444e-07,3.461492602184964e-06
KRT7,50.94837635504984,3.1475845426476146,0.9102950035987843,5.225304262796499,1.7386896315615868e-07,3.5642125404153645e-06
C1orf53,85.28341367535359,1.5986434168021746,0.3573317181958705,5.221324592884524,1.7764784675852187e-07,3.6374429460125715e-06
SPCS3,656.4790909149665,-1.0818889919374635,0.22611187642077626,-5.2198689106859755,1.7904982035648834e-07,3.6618911575579593e-06
ZDHHC20,317.8855393499832,-1.835352486166423,0.408758369462028,-5.219238770011115,1.7966002329093227e-07,3.670108294814416e-06
DIP2C,786.8418926782858,-1.091140603110652,0.22698990807480007,-5.216567784936985,1.822688929344923e-07,3.719087990363239e-06
TM9SF3,642.8366677295533,-1.2928549852727118,0.2797051821823145,-5.2152547551758115,1.8356477702924972e-07,3.736869547639374e-06
COL5A2,248.75335087703775,2.1928836914652203,0.47816956284278367,5.210318859550022,1.8851635726707242e-07,3.828817226200551e-06
IDI1,1146.773540957042,-1.375085529210063,0.3015992433400971,-5.209727725943507,1.8911795577406731e-07,3.8366106949603125e-06
KIAA1324L,167.7547531388492,-2.9595750736201882,0.8473463631295368,-5.209196646077203,1.8966001962250374e-07,3.8431798452619885e-06
CLIP4,399.8026386735829,-1.0703798449554247,0.22267919814183207,-5.20809350281448,1.9079078235656281e-07,3.861649294846798e-06
SEC61A2,386.8431625297523,-1.1512807079228982,0.24642303796175355,-5.206826540197555,1.9209750657654604e-07,3.883633746620435e-06
MYO10,1508.646535691139,-1.1000073449415964,0.23252015473276902,-5.204216751544323,1.9481651714085902e-07,3.9295808136694e-06
CX3CR1,1620.0664489776323,-2.5574887716162555,0.6422465504996868,-5.20147662971771,1.9771133704442108e-07,3.983408391321752e-06
LIPE,74.75251054668637,-2.0934407527202463,0.4983778938975311,-5.200503291825249,1.9874959883457047e-07,3.99975049814623e-06
CBX2,118.54172555955684,1.5623396814809394,0.34938824677923913,5.200030468026941,1.9925586089253478e-07,4.005361249379732e-06
RNVU1-15,111.02116693583699,-2.3559692146109135,0.7756531862789089,-5.194674123654594,2.050787501820734e-07,4.117710047840514e-06
KCNJ10,1586.3925668961967,-2.2040167508089303,0.604155492473313,-5.193285170510109,2.0661533044117442e-07,4.143837532731937e-06
MRPS6,1099.2566939306216,1.359386560516525,0.29179087477916615,5.189741591873356,2.1058611747651766e-07,4.218670014384527e-06
GPR183,419.43487034846885,-2.49952099822841,0.6498833638459852,-5.182601883647823,2.1881176871820473e-07,4.368544711291233e-06
SLC2A1,2442.434498353404,1.5671975803772697,0.3539421613969594,5.182705581726837,2.1869010595866368e-07,4.368544711291233e-06
SYNJ2,438.7678838227196,-2.176645708669404,0.5377289839606821,-5.18187267654703,2.1966915276294299e-07,4.380695482449222e-06
LEFTY2,573.3429032318701,4.125141501014007,1.051477947323902,5.178187667206379,2.2405178973285158e-07,4.4579977010234835e-06
SIRT2,7794.285562853853,-1.249626437328297,0.27125485645906416,-5.175721767495167,2.2703157847108698e-07,4.507101539230407e-06
SLC38A5,116.5074963480124,1.7848464079049355,0.40716305408158127,5.170193001793312,2.3385234971998588e-07,4.632065271337719e-06
TIAL1,179.89026260773514,-1.0988394751186867,0.23195685460324586,-5.169074707809332,2.352558477944466e-07,4.654629464957764e-06
