Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,score
SF3A1,573.8115199670633,0.4280725539366841,0.17238558241512597,2.701702799675742,0.006898539552047125,0.0235981516292111,0.69652627552235
METTL2B,355.29609191927085,0.47603658383861297,0.2147236377814956,2.5411207257086965,0.011049775825808378,0.03449920257387584,0.6960563815391757
MRPL33,733.998627901067,0.3838595001769999,0.141761297888156,2.8703224536114953,0.004100534042164178,0.015548299730505815,0.6941396965935662
SLC45A4,23.93763856849516,0.6881147991412049,0.7590364770715542,2.0371677650008277,0.041633232955272534,0.09804996644501726,0.6939999357945117
RBFA,184.09100373321215,0.4796508788417499,0.2079419508927497,2.5251427105303503,0.011565131411608533,0.035746954366686796,0.6939401631027728
RAC3,8.302192304075898,0.707974077438508,0.5965315205174696,2.001726831766122,0.04531411898280804,0.10486743608467167,0.6933610322820107
TMEM179B,1446.1520185078425,0.43882738837984575,0.17554657902329027,2.649905393838529,0.008051431311360229,0.026685046858976522,0.6905967168390789
TTLL1,249.32559367569883,0.3151468421463469,0.1000312267140746,3.2020256881998685,0.0013646482814710019,0.006437206426044166,0.6905820831835379
E2F5,31.816389791689183,0.6265499068768531,0.3769168237012383,2.1486632674000297,0.03166110249695835,0.0790685673821638,0.6904555726130284
PDGFC,208.41978395131306,0.598188675695874,0.2994462382030559,2.2112411137201735,0.027019144713135008,0.07011201285788304,0.6904338944707797
ADRA1D,11.654479607796302,0.6151258183602046,0.7464732790369105,2.172848292065389,0.029791737284302223,0.07547154392738856,0.6903045062685856
XRN2,840.3081078157406,0.3852477120129684,0.14250547555289844,2.8542052374354774,0.004314464851210181,0.016171437114721174,0.6900754972206029
FANCG,286.117072500619,0.5101576253957663,0.21692951465998614,2.4250943863157906,0.01530440716869228,0.04461842811812953,0.6889605950508187
DGCR6L,1185.3043527255686,0.48192165437301127,0.21502669763872834,2.506442605500462,0.012195285494010125,0.0372242645630134,0.6887498376552923
HOXB4,8.896379342843584,0.8608294232009917,1.3150316782309084,1.7676518029488146,0.07711913204782159,0.15882447214289366,0.6878737958966793
ZNF629,247.1843371531159,0.49880841086010796,0.2219084980755707,2.4526701158627113,0.014180031277614545,0.04205055081972289,0.6864742567955683
TTC5,359.82920253535224,0.4517769091644862,0.17837583517438255,2.5984170589298436,0.009365466721342228,0.030237716079229062,0.6864528832482732
NFIA-AS2,82.56360322683041,0.6770666052599942,0.7499269208398314,2.041264461602654,0.04122454746055218,0.0973348157995258,0.6850098075828798
NADSYN1,559.6261884936605,0.5769144097770396,0.30028299432939076,2.245589944551894,0.024730285155913984,0.0651811991184687,0.6841499069494575
HOXD10,20.723556779961903,0.8989535594551993,1.1022960370996013,1.713468198682698,0.0866264390367399,0.17375611857819262,0.6832585465684384
HOTAIRM1,80.17337967250947,0.7222264248339516,0.607711815592602,1.9583469577528199,0.05018931424417866,0.11337827254980654,0.6828435365333121
HK1,1625.8456570809924,0.5295238708454997,0.24313276552320454,2.3586589094778274,0.018341105223131114,0.051419920693220156,0.6824866887702811
MGC57346,133.12894381506294,0.4773947815456647,0.19889202664834846,2.50454089772942,0.012261042917680294,0.03735375514488448,0.6815601704186068
MGAT5B,34.42303334001893,0.6886743767837049,0.6534595446159748,2.0138226108002706,0.04402816092420507,0.10259254806329589,0.6810191988490932
NEDD8,1161.9135231723644,0.36889460355556014,0.1304826558210159,2.9048845657759497,0.003673885681415007,0.014265370003095227,0.6808750260498125
AKT1S1,489.1410487016633,0.475941831827119,0.20826037962209973,2.507572497447648,0.012156364150282756,0.03714409445121101,0.6806492802023117
TAP2,117.76578660807445,0.6383482108800336,0.43581756419519857,2.106931208881073,0.03512354291510286,0.08586567641150164,0.6805943537204263
ZDHHC16,501.2219550090135,0.45100766880745774,0.18198007732162977,2.587953227193349,0.009654808948305709,0.030995721197942614,0.6804344825506722
ARG2,131.91660161580262,0.5098653173698582,0.25482139672368287,2.405846082859354,0.016135061094739837,0.04650119325978294,0.679413840888369
FOCAD,215.1528694524547,0.5240968316791367,0.24650315084803961,2.3655461381488205,0.01800349987975682,0.05070755428385122,0.6786673139200107
ZNF691,244.25132293186587,0.5353373383347465,0.2800675641840631,2.335926803744872,0.01949505672496735,0.05407758319874446,0.6782631601715214
LOC100506083,33.24440890276754,0.6153258374215808,0.37653996420359753,2.1477751000685035,0.03173162600468228,0.07921210693456908,0.6776020023882897
TCF19,207.98553215035622,0.6175447351521367,0.38992992913716956,2.141995133691708,0.032193873624653375,0.08012747995145177,0.6769639730201062
HFE,59.19720260093649,0.690785019743739,0.5789506321558403,2.000657485955126,0.045429313955912654,0.10503739357269774,0.6760409481401171
ATP6V0D2,7.786176492976948,0.5026196401352095,0.9150164528152481,2.417886478809144,0.015610946228504698,0.045272258257203435,0.6756051568350497
TSFM,767.9921765054419,0.46840454287875144,0.19807456618629793,2.51941501882747,0.0117550012023724,0.03618140467970207,0.6752119762238138
GRB10,416.50312619328406,0.6249761264962398,0.45250495790101514,2.122587283205784,0.03378845151843621,0.08318638174099847,0.6749415711640028
HIRA,105.58282135895179,0.6073614428197313,0.42423519493237916,2.1584540871895594,0.030892544399620938,0.07763476728028045,0.674137034113332
STRA13,759.6864069380626,0.4489979269957053,0.18837525266603,2.578829526736643,0.009913569617148323,0.031659745051218435,0.6732690629894552
PTTG1IP,7963.268679270328,0.4897235734450597,0.21785807382928538,2.4508358717168552,0.014252492441266806,0.042215666845797674,0.6731379540298089
ARMCX6,296.4982714472583,0.41435178452033683,0.1601425036008611,2.6963477680622776,0.007010443321601689,0.023849864074591217,0.6722916093271342
SRA1,1165.8896590317759,0.45255221188007533,0.1842714744455002,2.563532280465869,0.010361306544287779,0.03283286790325059,0.6714477255376899
SLITRK3,132.72640500238518,0.6505495140781568,0.9662753282904489,2.0652157136565377,0.03890259436956675,0.09297445497471511,0.6711305319473938
HIST1H1D,77.4344549235208,0.695820479233716,0.4993348274058276,1.9827659631530894,0.047393577592975876,0.1085386276283928,0.671060176447925
CCDC101,350.32597718705034,0.43596372616976053,0.17710390785661048,2.615997930897473,0.008896709670743384,0.0289569869720672,0.6706197322630335
ZNF517,47.51370754156375,0.5800840515843984,0.31276349540459464,2.213297317667664,0.02687715443237313,0.06985679887817837,0.670456111330176
GPC2,65.04190230767674,0.6616013085841275,0.6210934593553352,2.0431246139720916,0.04104010389816102,0.09706652247728052,0.6701561636298271
VOPP1,596.4508258647434,0.5084498216698081,0.2522273501228246,2.388285040373565,0.01692720748261194,0.048239390930783894,0.6694241119791857
KLHL29,25.258908927290435,0.6456838484513221,0.8246064295104494,2.0709949787163677,0.038359265305397336,0.09196300922569663,0.6691782343792404
PPP3CC,294.77989915238345,0.4556574515225967,0.1953470033232517,2.5476382656574734,0.010845486530831686,0.03404245495925404,0.6688956285668021
MKLN1-AS,82.27504953927982,0.5898962083123283,0.30500214085392174,2.185081463934312,0.028882874079077296,0.07369611706416725,0.6680901325363761
EPHA5,16.916386632094216,0.7033460294187134,0.719287748600149,1.9632871483924965,0.04961281790888411,0.11234980845647381,0.6677761774600888
GPATCH1,152.47447377204134,0.5502393327297205,0.3079788015351659,2.275963571915946,0.022848190000772213,0.06118214381441574,0.6676468206291871
FAAP20,684.021592555139,0.44193210336968997,0.17785084885187796,2.5899351110605746,0.009599402457764883,0.03085103707283541,0.6676401892119346
ARL16,805.1758524216139,0.4766791118498757,0.19874518896221374,2.475991644204494,0.013286668773530186,0.03983738301261588,0.6672121377681219
CES2,998.1226968966466,0.4440477296164768,0.1735826455596334,2.5812569071030445,0.009844129382338453,0.03145441377129338,0.6671010766910401
NOS1AP,145.9976987182867,0.6291455162190911,0.34587049019952376,2.0996434911906503,0.035760213946292356,0.08705338272144687,0.6670291035259296
RPUSD3,387.306987020551,0.4451055698039945,0.18184504412567265,2.5775771996327994,0.009949565389899957,0.031748370670666035,0.6668921312094955
RARS,320.48056249742774,0.43044297948341387,0.17700863916660817,2.6261332011076637,0.008636101468015312,0.028266377462877627,0.6666398892703528
UFSP1,51.35351742435622,0.6322025563259307,0.4724498375677891,2.0909305269825706,0.036534292129379066,0.08847921195244615,0.6658096565606549
NUBP1,270.3915964295818,0.3875947823911114,0.14421047396692124,2.7873816769961834,0.005313585477735529,0.019165695755314408,0.6656845079230139
ATP8B1,8.918583892181005,0.7223226889242901,0.7463869754002227,1.9277422764958125,0.05388719076906085,0.11979542257952183,0.6656635355184416
IBSP,49.66431480380608,0.39280728797802084,0.7372217030825154,2.7655682447311905,0.005682371379518037,0.020210235835575262,0.6655839103535183
MRPL20,1186.4733783948213,0.38471064120649734,0.14402983891064766,2.79784400893575,0.005144495149123602,0.018652389434001614,0.665266849209676
ZNF343,111.63393284335643,0.5595411494037273,0.3192334763800971,2.2480146430732044,0.024575256211165773,0.0648405284121094,0.6648207496352613
MFSD9,56.70808069240645,0.6548188357536251,0.37788844978185404,2.0455461780687676,0.040801041463724874,0.09659391491459146,0.6646740110094878
MPP3,55.48930245572608,0.6100412014614908,0.40398569885988483,2.1339074331429893,0.03285035890375368,0.08142764216444236,0.6644740435240161
YY2,10.546743529370008,0.689437556359948,0.9644437753894257,1.9817457341949314,0.04750770574978029,0.10870103827285359,0.6644566880625192
FRMD8,927.0873835225113,0.46578596047348336,0.21170579764353803,2.502894174020777,0.012318237058202019,0.037495563761085454,0.6642201476250295
SERPING1,2185.596730276041,0.6484850202471789,0.5876634766881021,2.0563418551835206,0.03974957657407378,0.09461344875545624,0.6640792217292643
DSG2,51.4840853787711,0.7979318462911197,5.316437122058873,1.8126111141523624,0.06989182239763886,0.14725114867193378,0.6638324644548371
DOK4,96.2386167303653,0.628842014249568,0.4106535448171514,2.0936610307687316,0.036290186682396496,0.08806856474261573,0.6635409388887198
CCDC51,284.5781046608936,0.49341797000716836,0.21716208385202912,2.415393225791134,0.015718230213379848,0.045530895842639536,0.6620158334623137
DARS2,173.301006283247,0.45364466401120834,0.19196715481893428,2.5354686001410136,0.011229699540646305,0.03493857884895099,0.6608218068835577
RRP7A,975.781425101949,0.44796752141438706,0.1948584719401828,2.5521730766538653,0.010705332423914042,0.033692618168490146,0.65961660383189
BMS1P20,272.77822424612486,0.4361916679338236,0.17731535147115957,2.5912195782474106,0.009563644858214372,0.030770367679206448,0.6594639255100502
NSMCE1,1207.567685127049,0.4007057325067154,0.15517147215729749,2.7176081550915696,0.006575566062192397,0.022712660413720265,0.6586528320441617
OTUB1,2768.0430488034403,0.40851998038749504,0.16207978001878842,2.686248067136091,0.007225941839429847,0.024436644872387208,0.6585172231643873
SMG5,1448.7526639463347,0.39491175747589696,0.15304677343000653,2.740167971931275,0.006140779213979011,0.02151330873020247,0.6584335260525495
TMEM243,208.6961053007235,0.5500613635797753,0.3393684249499196,2.2562174484009554,0.024057016338505658,0.06379819287722081,0.6574287337550777
UBAC2,1017.842694693922,0.4483864020061811,0.18641560070591273,2.544451039702968,0.010944965423914503,0.03425491975778814,0.6570103023645852
XRCC6BP1,43.766958335198154,0.6608197500991975,0.4028880702202412,2.019645151547695,0.043420208149173516,0.10148479496931198,0.6565898569890222
MFSD2A,423.11726575051784,0.5821446099326718,0.3514833890467104,2.179204756459938,0.02931646075230567,0.07459918163119302,0.6562317890708951
RPS27A,2084.6868769921234,0.3199407017447243,0.10660519486820987,3.0867500844803657,0.0020235764849465144,0.008890508563728337,0.6562218614457571
NELFA,586.2813966065589,0.4459196366396612,0.18232322569059106,2.5503621311111395,0.010761107694627688,0.03383187741380092,0.6558023717625185
TMEM54,602.9777124048452,0.5359166108443205,0.2781647521387127,2.2871304238945473,0.022188211559338956,0.05975106550671351,0.6557766898378476
ZNF628,18.674909067127317,0.6028297878962791,0.33048466732167053,2.1307798459311265,0.03310728346913186,0.08190308437875006,0.6550949755109818
HGD,8.29024742401109,0.5351725443811401,18.81984845269255,2.2877303308913906,0.022153230229602815,0.059693378900241165,0.6550907101197359
RRP9,486.98005610571477,0.4869652852170473,0.2096256666613199,2.4181019030598523,0.015601706892279748,0.04525291659794994,0.6546534489508342
OXSM,137.57500719516872,0.4889312391612574,0.2057794987625348,2.4124395478472946,0.01584616500250333,0.04585622342302073,0.6544841953981505
MSI2,85.82741096089212,0.6080030657570311,0.3577128518777663,2.1178412668833158,0.034188513111509625,0.0839527998020601,0.654189906584171
LOC100129034,246.04253795790788,0.5008376523920807,0.2559205858316745,2.376255511012696,0.017489347347771956,0.049568633099455396,0.6534894915246638
MAD2L1,246.44629911004108,0.5576614750730299,0.29703854282068254,2.228898194643852,0.025820679276514276,0.06750947904679136,0.6528181765715444
HIST1H2AI,3.328962651483367,0.6689818617987802,0.7327926534303739,1.996726141596885,0.04585494071717094,0.10577150263147275,0.6526796607930396
VPS16,662.5759135491028,0.49133017616695895,0.21611431212948726,2.4008516309936163,0.01635696705636015,0.046986922168914494,0.6524977755601681
SETBP1,71.98622786121483,0.5628017077803483,0.3057176020249075,2.216737750054308,0.02664101754396213,0.06933515783795878,0.652313344790938
PMPCA,1391.7356397407877,0.505150966569639,0.24193613737769787,2.3600547248742254,0.018272239348997372,0.051251332063793356,0.6517936868278846
CYP27B1,24.697045948784073,0.5835881932326181,0.7603857154930507,2.1656671541910972,0.030336630697175373,0.07652166307786294,0.6514102451660094
RAD1,280.3041931618932,0.5423225304610907,0.2889278616793706,2.2614806282462494,0.02372951093643539,0.06303408629954606,0.6510172730921985
IKBIP,171.40672554192585,0.5740547362869026,0.3227651847265367,2.1868446652171905,0.0287538655881291,0.0734765373880954,0.6508927194516904
EDARADD,17.61571327659348,0.6677606653776164,0.5233865143482235,1.9897905293032894,0.04661401514236469,0.10711551515619207,0.6478264197045533
CAMKV,91.22646647568858,0.6717853054758564,0.9690145067831176,1.9808418766968476,0.04760900893845458,0.10886210081771805,0.6470120728684767
DRG1,1049.6170243874215,0.34351880842160876,0.12090358213401398,2.935401679084062,0.0033311616083677473,0.013183053335384937,0.64580986039534
TPX2,427.16874129486564,0.6576771600432002,0.49407258744037635,2.0045963838188623,0.0450062135544899,0.10431939113874064,0.6455988903040382
ZNF319,149.30361941280768,0.45634992825836734,0.1966515764646213,2.489374625086917,0.012796804429637154,0.038601677519253114,0.6450021691398292
CCT3,3759.6806583105963,0.33023437271770784,0.11118537592889276,2.9992404701277,0.002706535980966409,0.011140577860878331,0.6449782045262037
ZNF324,318.18451433290437,0.39781788624385306,0.1533034328440051,2.692677105360031,0.007088087845463045,0.024061035286642676,0.6439421196811187
KDM2A,184.38318669374132,0.44756536669660935,0.19323459520315012,2.514720529831965,0.01191267731391791,0.036526264116451414,0.6433281060825992
LAGE3,747.7871201903324,0.40778239885529644,0.1623468015405892,2.651468456528212,0.008014259856980857,0.026576855333630117,0.6424597044764542
ABCC6,23.23528491521148,0.6601091784993774,0.9514568008174542,1.993317806909483,0.04622665772772891,0.1063920031273792,0.6423463100038898
C6orf226,183.68126394536748,0.44619332622069885,0.19262637331323437,2.516558499630622,0.01185072250787377,0.03638064376589073,0.6421300321174123
ETS1,116.68234360888144,0.6398712297662678,0.475711772315677,2.0312492098909334,0.04222972074474748,0.0992291369888255,0.6420216998799689
CDC25B,741.2454682696433,0.5123033539756519,0.24669814799708156,2.3204554409229,0.020316252727205282,0.05588953199083859,0.6417468001435482
ZNRD1-AS1,47.05154621445665,0.6203801973020945,0.37751004502938285,2.067860707531498,0.0386531231536698,0.0925163579737626,0.6413375536470051
ZNF833P,8.683497784972245,0.6527543932550279,1.0313381316606067,2.005483429929389,0.04491139044049413,0.10415444149435811,0.6412151352644214
YTHDF3-AS1,94.75937149613847,0.5428751145998338,0.30370009066676923,2.2383979856323206,0.02519511328371885,0.06620814054812792,0.640097863779455
ASL,565.1030951781597,0.5072784755831504,0.24569402058231576,2.32740463225369,0.019943739453589956,0.05502809590069971,0.6388743823323266
DCP1B,178.86280210330443,0.5577810380398479,0.2840390954294188,2.1999201188736093,0.027812563025888967,0.07164298161540064,0.6385624288262649
CACNB1,172.86245973794973,0.5594244026810262,0.30218049807982994,2.19543811895705,0.028132185245231537,0.07223383639301285,0.6384483127365976
TINF2,1414.208127000876,0.3863160362872876,0.14543919560179785,2.7255941207970427,0.006418587336781054,0.022270917125788686,0.6382952674084703
CHMP2A,2364.817211770517,0.41600827916385086,0.16674095921666493,2.612333748474415,0.00899264179522832,0.02922691572022434,0.6382469793491535
CNTNAP3P2,19.96136263354889,0.6523205623484977,0.7137463521302333,1.9991472064394107,0.04559242875759445,0.10531773291256469,0.6376423700160107
ZNF440,27.46509702924215,0.6515599160570495,0.5627345793982892,1.9988427601432501,0.0456253695866016,0.10538000171176123,0.6367315843340682
MPG,901.2417041289486,0.5140689846120667,0.24732627520441489,2.3012194861160093,0.021379228002288347,0.058051939227801934,0.6354834774035538
RRS1,126.5443236610859,0.5337721581303592,0.2880044723758508,2.2503258928603462,0.02442826544138511,0.06455910643214025,0.6352115478070389
DHPS,1536.2047144983553,0.469588494383877,0.20462974131850128,2.426999418584321,0.015224280252821472,0.04445106134503951,0.6349389924770434
GTF3C4,87.2001767094691,0.5876033372044991,0.3733219148142278,2.1225525180382685,0.03379136740265558,0.08318638174099847,0.6345809108860451
TRNAU1AP,256.39192755061083,0.46823265141128745,0.20628538795195214,2.4298485170424136,0.015105134600624284,0.04419111400272354,0.6342984082662957
JTB,2570.4689897875933,0.33098017760974785,0.11423722456751334,2.9674754199379723,0.003002562890327489,0.012134985066737837,0.634145030576995
HS1BP3,650.6328141247567,0.39013582833414384,0.14802655542705176,2.6991271816508116,0.006952160221596664,0.023720323453225278,0.6339236679993486
ARRDC1-AS1,452.79328442184,0.47521693629797157,0.19979631172729767,2.4074295172994282,0.016065262919914818,0.046354021188198924,0.6338978519594965
TIRAP,66.77805429327708,0.5560368751245303,0.32100320698309764,2.1930498796514915,0.02830378553417841,0.07260549901127966,0.6333429517528627
TRIM45,64.21314264785204,0.5875404922240289,0.3283849439612337,2.1194211261903018,0.03405489296959966,0.08370328133575813,0.6329324114742223
ZNF692,351.62278307390875,0.5625674632755431,0.29812893027981696,2.17567460649314,0.029579600286377926,0.07505290798888024,0.6326816391321207
SOX9-AS1,69.4118894985528,0.6196501722544785,0.3951629320901097,2.0519194088073047,0.040177495282958796,0.09532275861460812,0.6325410012723249
RPS26P11,10.010007922293067,0.6049500492479328,0.32091023389387124,2.0808557246976718,0.03744711377825915,0.09022069644054416,0.6319875807474641
CCDC57,112.32255217657755,0.5706971357449017,0.34282731806798,2.155012056232779,0.031160890790484935,0.0781529875985827,0.6317927839288705
UXS1,436.00005464708704,0.4449408954598569,0.2017132011396364,2.4962709554845275,0.01255066923154473,0.03809112969635835,0.6314495056438729
MIER2,176.4155607731144,0.4672605289745563,0.21268444702499983,2.425096252432282,0.015304328497283052,0.04461842811812953,0.6310286783155122
ROBO2,179.55708543348177,0.6143446149034587,0.6670372606572326,2.0572524928236544,0.0396619445494479,0.09444316180814444,0.6295984733721935
KEAP1,2652.156022151588,0.4165801812873127,0.16987967107539106,2.5869054871432,0.009684215113681801,0.031050499624330454,0.6281743390336031
UBQLN4,458.88322466764333,0.4422608287100279,0.1928785299271554,2.497071846715489,0.01252235824657025,0.038031425726777424,0.6279473074543251
NOP14,170.49852300062116,0.5065665570896375,0.2700471929221132,2.3026798194965394,0.021296864454420868,0.05788184691740964,0.6268546459495461
RPA3,433.97549503597486,0.5001050458777156,0.24652262617757215,2.3202249338372747,0.020328712446276823,0.05591507301882046,0.6263671187389915
TNFRSF25,18.182086241883525,0.6629453084049451,0.6487827204326341,1.9566428568285863,0.05038947258700393,0.11372830335613332,0.6259075085215072
LAMTOR4,2482.532921948691,0.43182734896848,0.18190327932240338,2.527887993044971,0.011475095402205537,0.035527942996746165,0.6259034870561208
BCL2L1,1072.5945443470237,0.5033815233831163,0.23260193794745268,2.3070862909484395,0.021050010049002095,0.05739696917820965,0.6247523658650087
EBP,560.9885101422293,0.43093976052562183,0.1815383539203741,2.527537835735667,0.011486544659866134,0.035547726698696436,0.6245128018476951
EFEMP2,2094.201225677025,0.6368877341252034,0.5001642932309235,2.0003107188390934,0.04546672229911077,0.1050687024888506,0.6232116087256772
EIF3F,1148.0125862935279,0.42402077950933353,0.170559484289903,2.5491926685873607,0.010797263087117343,0.03392132126691334,0.6231100857781693
IFRD2,836.4547216208873,0.4825975984186698,0.21098090837749098,2.361206032950983,0.01821560730122859,0.05117399951616692,0.6230096782091918
BLVRB,956.488752688582,0.5226836153081632,0.2491369027679652,2.2523563551983496,0.024299761481935217,0.0643353630935795,0.622803789168618
MAFF,436.9477102357788,0.5764250611735859,0.3710822022130643,2.1231078743035305,0.033744813329585115,0.0831182568080381,0.6227140534792392
MKNK2,299.0708313133981,0.5419433752152659,0.24804140092340865,2.2048090964095035,0.027467493466786168,0.0709825495240149,0.6226107826962622
CHRNA9,82.95200403341141,0.48295288688888044,0.6034565228869669,2.357998963492616,0.018373744260421716,0.05147951481814231,0.6222198640916058
MAN2C1,843.2868659035232,0.47189611454541014,0.19936108800968513,2.3889076743930766,0.016898548373371982,0.04820838137094374,0.6214293519891579
ARL10,46.43001362790789,0.5065422212085061,0.2542570739021789,2.2898477125264987,0.022030146189769836,0.05942537442641805,0.6210349834605146
CPSF3L,1426.9195353290895,0.4567532686269678,0.19591600904923356,2.4345829187216985,0.014908963503003756,0.04374803171544628,0.6207466389718319
RPL6,1220.4232240671079,0.35375596197924286,0.1293699887333452,2.8207704471609354,0.004790847150398309,0.01759741916382224,0.6206828843150944
HADH,1015.4935453770909,0.43829705539799746,0.19188225165502812,2.4922427818995194,0.012693923601571712,0.038393559034709084,0.6205153865215866
NCSTN,3070.5131572266705,0.43218899921197584,0.18209243592824137,2.513066693784736,0.011968670581038945,0.03666602648947717,0.6205093707254544
ZNF317,691.9566372770365,0.5321713868954361,0.2667385379860407,2.2238593978399295,0.026157905558253314,0.06832016597082209,0.6202197214777081
SRR,215.6984204852139,0.48822641594810984,0.2304949861089418,2.3390432249331314,0.019333196537060025,0.05367148948779599,0.6201727060882024
CMTR1,501.77851574048975,0.428524473248862,0.17597407227452838,2.5256177869665764,0.011549505794231049,0.03571119359624487,0.6201587466984146
NDFIP1,1997.2140274314868,0.3736086656437613,0.1435229876863039,2.7320110737437684,0.00629490251560168,0.021928177724476753,0.6198158264272258
PHKG1,243.57718564539536,0.5934320021052873,0.3592518561228209,2.0800916459964833,0.037517127702955295,0.0903413274144987,0.6196103840153386
LINC01152,60.0634278147423,0.6444836029861708,0.6103230936068179,1.9782400708515016,0.047901630236814936,0.10938915923227523,0.6193653157860071
TIPARP,268.23485529211473,0.5871087546626287,0.44150878659981013,2.092396237560297,0.036403085088940655,0.08824641042554461,0.6189904927487742
DHODH,300.12273888264076,0.5415913304042453,0.2838319416190135,2.197731135035787,0.02796827143070925,0.07195986142947972,0.6189899750064065
FUT11,101.56866932619344,0.5701855224643912,0.3397600061928675,2.1284925015115377,0.03329627100845594,0.08224351749023714,0.6185933174169135
PIH1D1,1034.2006384989188,0.42450607545415625,0.17505666092750935,2.5356621508038897,0.011223495492095371,0.03493010465187476,0.6184204987749412
ACOT9,343.40948758583306,0.5525256379244421,0.29313383528245973,2.1692756535950615,0.030061762473092803,0.07599161288956233,0.618405666411857
FLJ13224,9.7731758172545,0.65849208810784,1.8118924585239047,1.9494586587152583,0.05124067525689455,0.11520233197163378,0.6180203278648148
ST6GALNAC5,20.56780429285417,0.5067393787123119,0.7268842525328127,2.2826654298778744,0.02245008361270149,0.06033631293285418,0.6179287577327789
DYRK1B,157.87609027904898,0.4066601480827255,0.16315346436686398,2.597857635713385,0.009380737729923446,0.030270370292509067,0.6177095533718843
LRRC56,20.15905272482435,0.6608650173321408,0.5146356505258629,1.9445670548667195,0.051827107662878,0.11628740301167413,0.6175567670827006
HEATR1,163.05726191779365,0.4892454825179229,0.23066633755766794,2.330023619786977,0.019804902776763614,0.054761720017446815,0.6171943894661379
PFN2,2895.263356532174,0.49530364339605615,0.25525568115249936,2.312321043066856,0.020759997888955325,0.05682617796154427,0.6168766918394751
PRUNE,364.78018283585106,0.43503441731792686,0.19054835749542837,2.4945693233946833,0.012611009010124094,0.03821498152801156,0.6167771562268277
PIPOX,831.9479220471748,0.6430770159523452,0.4462984132449221,1.9752541250638336,0.04823931641769905,0.1099464305978854,0.6165943748067417
PSMC3,2416.256660939448,0.38574768850458746,0.15014720684740418,2.673436243138526,0.007507854612892464,0.02521087183036297,0.6165837865463918
ACOX2,174.6286180354429,0.6492014475623832,0.6334350399433716,1.9632241799621135,0.04962013092464982,0.11235192046446686,0.6163645135218726
IFT52,561.8922534513933,0.3961928353034791,0.15860561881059765,2.6304598569080517,0.008526943931989363,0.027961071824655622,0.6154642484898118
SUGP1,762.6621377986828,0.4286625663886344,0.17618097033295518,2.5123960125731197,0.011991443982444809,0.03671024636419865,0.6152219596879744
PIN1,2671.270108159164,0.4420494461761364,0.19141640918760916,2.466549494826786,0.013642187323129131,0.040708507185672836,0.6145878976339885
LOC101927181,9.010935033700173,0.6557787045495126,0.5572174486960366,1.9475162656889016,0.051472871619089144,0.11562518131656344,0.6144302657953713
FBXO42,558.3773489647785,0.4645283984130689,0.20542917417963072,2.394501563703075,0.01664297248219544,0.04759111764192587,0.6143267737573144
VPS9D1,109.86609004266175,0.422948686104152,0.1766042820777416,2.530215954716637,0.01139923413298582,0.03533963271967382,0.6140106662910135
PCDHGC4,164.37885730853796,0.6292160589989076,0.44171839566976695,1.9965880351319523,0.04586995367612208,0.10579227430030566,0.6138292386851717
SETD6,106.36327949256615,0.49145598217009373,0.2548781879177068,2.315618311529223,0.020579118137803717,0.05643633254766947,0.6135539040620885
MED15,612.201662636824,0.41366935899847007,0.17471081091181093,2.5623961276841976,0.010395267763843533,0.03291679015528156,0.6132989611846014
OGFOD3,435.6569682032941,0.4474129089610444,0.1958259094093432,2.446715674201969,0.014416451568099557,0.04258769009184345,0.6132759948576276
FAM86FP,32.72864984580076,0.6474237162468648,0.431560012746967,1.9605345777501784,0.04993334056460154,0.11291591036369186,0.6132687872639608
PSMD13,1820.219355722091,0.4104067787806488,0.16692543036998528,2.5721599044008094,0.010106619977511788,0.03214149741448529,0.6127101904114678
C6orf106,285.7986091350294,0.39620951977622904,0.15667868867141732,2.621011976720734,0.008766918198431966,0.028577686515399568,0.6117367739737704
HMGN4,735.2875804558889,0.32992435441042317,0.11642582353350328,2.9123992601090896,0.003586638702145997,0.013991417845013442,0.6117253727997337
PTGES3L,7.588524538886061,0.5439664286668503,0.7398229158702581,2.175457456021396,0.02959585292720358,0.07508220555179669,0.6116701105247717
TCEA2,1349.3025072675841,0.42295250210832425,0.16928269502750007,2.5225879303248147,0.011649482145001793,0.03595718336395032,0.6108340666621439
PCSK5,160.2125595743077,0.6324530643294168,0.43493267362158505,1.9833953822098696,0.047323282536183425,0.10839173805666674,0.6103196228992765
RSU1,886.8404822299476,0.40428479298836506,0.16868661888772662,2.5874103044095484,0.009670036819251084,0.031027638183344083,0.6097630571372554
PALM3,6.829162693249775,0.7779623647037459,1.5556091678637425,1.7461632501599722,0.08078258865809732,0.16451935422031314,0.6097536791085576
SOX15,194.02561734900095,0.6218559948307876,0.4407572144000245,2.003084527857749,0.04516821640595176,0.10459504580247761,0.6097228913507737
SDC2,1199.2299629920649,0.6289489507477024,0.44369838930644245,1.9886872730970733,0.04673573161774533,0.10736718826573745,0.6095323029332171
RNF114,2045.1587872298933,0.36334992988177395,0.13500350594931293,2.7496856012749307,0.0059652469515263035,0.02101681343926104,0.6094952104829022
CSTF1,369.84388916135714,0.39265520695507516,0.15719861835397278,2.6288211614445336,0.008568140726930235,0.028080474606460917,0.609242074224479
KDM4D,47.138716420555184,0.6524812714126921,0.5335673752541891,1.9420896751026482,0.05212624521979649,0.11679489147161169,0.6084884737054714
