Ensembl Gene ID,Gene Name,log2(Fold Change),adjusted p,biotype,direction
ENSG00000145700,ANKRD31,-1.96590318362139,0.0023907915917582,protein_coding,Downregulated
ENSG00000272232,RN7SL726P,-1.96439900152941,0.0381603390758699,misc_RNA,Downregulated
ENSG00000178222,RNF212,-1.96042562430263,0.0117682625794355,protein_coding,Downregulated
ENSG00000282997,AL162456.1,-1.95722228862088,0.00991693774608759,sense_intronic,Downregulated
ENSG00000233121,VN1R20P,-1.95660515031338,0.00641409563207292,unitary_pseudogene,Downregulated
ENSG00000224707,E2F3-IT1,-1.95645162733203,0.0287938831978719,sense_intronic,Downregulated
ENSG00000185031,SLC2A3P2,-1.95285695647618,0.0194879079637293,processed_pseudogene,Downregulated
ENSG00000172247,C1QTNF4,-1.95116276950706,0.00182516656800229,protein_coding,Downregulated
ENSG00000261187,AC079322.1,-1.94654603481394,0.0202462404012264,lincRNA,Downregulated
ENSG00000282864,AL356118.1,-1.94373071181819,0.0189850322243794,TEC,Downregulated
ENSG00000240083,RPS3AP22,-1.94171287842876,0.0432049762342351,processed_pseudogene,Downregulated
ENSG00000259446,AC055874.1,-1.93996714700826,0.0108414101639073,antisense_RNA,Downregulated
ENSG00000254054,AC087273.2,-1.93904136024695,0.00691074895456307,lincRNA,Downregulated
ENSG00000236155,AL355877.1,-1.93884538398214,0.00399035491144128,transcribed_unprocessed_pseudogene,Downregulated
ENSG00000225670,CADM3-AS1,-1.93755069743064,0.000385573520047042,antisense_RNA,Downregulated
ENSG00000235786,ZNRF3-IT1,-1.93743444672616,0.000700648532182697,sense_intronic,Downregulated
ENSG00000262248,AC027796.2,-1.93087169133455,0.0301737264980614,processed_pseudogene,Downregulated
ENSG00000145934,TENM2,-1.93049897680991,0.00112830784155873,protein_coding,Downregulated
ENSG00000256271,CACNA1C-AS2,-1.92763389967495,0.0193639808645041,antisense_RNA,Downregulated
ENSG00000239389,PCDHA13,-1.92712055778427,0.00012233528482584,protein_coding,Downregulated
ENSG00000228753,EIF4BP2,-1.92685528575514,0.00979702153543921,processed_pseudogene,Downregulated
ENSG00000254050,AC018861.2,-1.92545986721324,0.0194315892553283,antisense_RNA,Downregulated
ENSG00000279943,FLJ38576,-1.92467986893241,0.00452263873933444,TEC,Downregulated
ENSG00000272137,AL451064.1,-1.92384314347253,0.0410820909573931,lincRNA,Downregulated
ENSG00000228512,AL160272.1,-1.92382258754581,0.00113017980918377,lincRNA,Downregulated
ENSG00000164344,KLKB1,-1.92062740896027,6.306324633616e-05,protein_coding,Downregulated
ENSG00000134765,DSC1,-1.91661133782494,0.0201491192248303,protein_coding,Downregulated
ENSG00000112599,GUCA1B,-1.90968317693347,0.00344715093280705,protein_coding,Downregulated
ENSG00000139626,ITGB7,-1.90847257626376,0.0491412978999642,protein_coding,Downregulated
ENSG00000114113,RBP2,-1.90683090315322,0.00392204422713902,protein_coding,Downregulated
ENSG00000274441,AC008957.2,-1.90603690990213,0.000408857041751446,antisense_RNA,Downregulated
ENSG00000134508,CABLES1,-1.9038542134934,0.000137342475801656,protein_coding,Downregulated
ENSG00000252351,RNU6ATAC12P,-1.90353563062593,0.0197068353213721,snRNA,Downregulated
ENSG00000227383,AL353662.1,-1.90102870489412,0.0158638778226793,processed_pseudogene,Downregulated
ENSG00000254272,AC087854.1,-1.89837189007327,0.0490872015970881,processed_pseudogene,Downregulated
ENSG00000134007,ADAM20,-1.8925079542539,0.0141344398632628,protein_coding,Downregulated
ENSG00000124003,MOGAT1,-1.89000865923088,0.0142880058083339,protein_coding,Downregulated
ENSG00000250069,AC011379.1,-1.8896081237718,0.00505000761594422,sense_intronic,Downregulated
ENSG00000198838,RYR3,-1.88921275343418,9.43655574918991e-05,protein_coding,Downregulated
ENSG00000259408,AC010809.2,-1.88845120924522,0.03160215740287,antisense_RNA,Downregulated
ENSG00000100767,PAPLN,-1.88715353969589,1.75047010830196e-05,protein_coding,Downregulated
ENSG00000177133,LINC00982,-1.88201625738967,1.72004909508628e-05,antisense_RNA,Downregulated
ENSG00000260469,C15orf59-AS1,-1.87413630810697,0.0490872015970881,lincRNA,Downregulated
ENSG00000156076,WIF1,-1.87295132517592,0.026007412091943,protein_coding,Downregulated
ENSG00000227695,DNMBP-AS1,-1.87074577468523,0.0319428469153058,antisense_RNA,Downregulated
ENSG00000248249,AC110794.1,-1.87041173915986,0.000998108230607878,processed_pseudogene,Downregulated
ENSG00000254239,AC002428.2,-1.86934245936304,0.0249953917275271,lincRNA,Downregulated
ENSG00000227929,SRGAP3-AS3,-1.86925345370657,0.0150569413402621,antisense_RNA,Downregulated
ENSG00000250045,CBX3P3,-1.86878252392057,6.29935981236674e-05,processed_pseudogene,Downregulated
ENSG00000261592,AC010531.3,-1.86724967123517,0.0339545290865454,antisense_RNA,Downregulated
ENSG00000167772,ANGPTL4,-1.86539902198601,0.00478060572726277,protein_coding,Downregulated
ENSG00000124440,HIF3A,-1.8649008026785,0.000707755272807326,protein_coding,Downregulated
ENSG00000168356,SCN11A,-1.86295156310114,5.88670960111467e-07,protein_coding,Downregulated
ENSG00000233517,AC005162.2,-1.86157584522493,0.0337762312518418,antisense_RNA,Downregulated
ENSG00000242816,AC092691.3,-1.85797599337892,0.0208753583820885,lincRNA,Downregulated
ENSG00000205041,AC118344.1,-1.85430789752955,0.0297287405375351,sense_intronic,Downregulated
ENSG00000275894,AL021578.1,-1.85096973412343,0.00562860749465545,sense_intronic,Downregulated
ENSG00000241278,ENPP7P4,-1.8494840695785,0.00208645862753153,transcribed_unprocessed_pseudogene,Downregulated
ENSG00000255690,TRIL,-1.84897858268754,3.89610117809425e-07,protein_coding,Downregulated
ENSG00000203876,ADD3-AS1,-1.84865765935357,2.0853184104312e-05,processed_transcript,Downregulated
ENSG00000229990,AC022400.2,-1.84608449178805,0.00146762866158306,antisense_RNA,Downregulated
ENSG00000272668,AL590560.2,-1.84537777794465,0.00656028454446804,antisense_RNA,Downregulated
ENSG00000270300,PHACTR2P1,-1.84534855909178,0.0128863193169004,transcribed_processed_pseudogene,Downregulated
ENSG00000272338,AC067838.1,-1.84393066833669,1.75879178495707e-06,lincRNA,Downregulated
ENSG00000203709,C1orf132,-1.84301207100551,0.000147399300574363,lincRNA,Downregulated
ENSG00000228421,AC005013.1,-1.84108192038748,0.043165089042298,lincRNA,Downregulated
ENSG00000176984,AP000679.1,-1.83587917655377,0.0209259749401916,antisense_RNA,Downregulated
ENSG00000212242,RNA5SP219,-1.8292253998606,0.0429003678044036,rRNA,Downregulated
ENSG00000250761,AC093305.1,-1.82685672077019,0.00468840140744313,antisense_RNA,Downregulated
ENSG00000253975,AC018861.1,-1.82569915309374,0.0133458982934422,processed_pseudogene,Downregulated
ENSG00000282865,AL157815.1,-1.82495641021244,0.0110493129156662,TEC,Downregulated
ENSG00000283709,FAM238C,-1.82374636233202,0.0283382195349583,transcribed_unprocessed_pseudogene,Downregulated
ENSG00000266524,GDF10,-1.82053650263013,0.00139626556358028,protein_coding,Downregulated
ENSG00000139985,ADAM21,-1.81931253807068,0.0235958330810955,protein_coding,Downregulated
ENSG00000248429,AC098679.1,-1.81816807227504,0.000268913168432385,antisense_RNA,Downregulated
ENSG00000279659,AL451064.2,-1.81693571718476,0.0120975578629529,TEC,Downregulated
ENSG00000243716,NPIPB5,-1.81479110971793,0.0434003741882724,protein_coding,Downregulated
ENSG00000164236,ANKRD33B,-1.81241526910189,0.00112830784155873,protein_coding,Downregulated
ENSG00000226410,AC104058.1,-1.81233019351655,0.03327668148167,processed_pseudogene,Downregulated
ENSG00000283529,AL035685.1,-1.8095251275457,0.000642022909682781,transcribed_unprocessed_pseudogene,Downregulated
ENSG00000280660,AL157396.1,-1.80785550468208,0.00024003577877918,sense_intronic,Downregulated
ENSG00000006071,ABCC8,-1.80201007732798,0.00249501140128247,protein_coding,Downregulated
ENSG00000021461,CYP3A43,-1.80130348300474,0.0425386856577405,protein_coding,Downregulated
ENSG00000177112,MRVI1-AS1,-1.80113356764817,0.00100787358065149,antisense_RNA,Downregulated
ENSG00000269124,AC007193.2,-1.7998280409675,0.0156658549587124,antisense_RNA,Downregulated
ENSG00000075073,TACR2,-1.79370923149718,0.00317976438581816,protein_coding,Downregulated
ENSG00000153266,FEZF2,-1.78941861788032,0.0178440162578397,protein_coding,Downregulated
ENSG00000138639,ARHGAP24,-1.78765183119293,1.98622913918086e-07,protein_coding,Downregulated
ENSG00000244480,AC005154.3,-1.78746602737649,0.00691074895456307,transcribed_processed_pseudogene,Downregulated
ENSG00000226746,SMCR5,-1.78626542488798,0.0333273227825168,antisense_RNA,Downregulated
ENSG00000253671,AC027117.1,-1.78567426486555,0.000294684689035091,processed_transcript,Downregulated
ENSG00000100968,NFATC4,-1.78136719060302,8.86704681995172e-05,protein_coding,Downregulated
ENSG00000249513,AC110751.1,-1.77939372670342,0.0438736064707351,lincRNA,Downregulated
ENSG00000102878,HSF4,-1.76472054121982,0.00240537377213285,protein_coding,Downregulated
ENSG00000271461,AL109809.4,-1.75863286446206,0.00150486101756901,processed_pseudogene,Downregulated
ENSG00000271086,NAMA,-1.75673591089577,0.0130644461367809,lincRNA,Downregulated
ENSG00000165186,PTCHD1,-1.75616549199333,1.21774170091173e-05,protein_coding,Downregulated
ENSG00000250156,LINC02060,-1.75371011130338,0.00109989134921417,lincRNA,Downregulated
ENSG00000250222,AC008443.5,-1.75249039674614,0.00471397283665138,antisense_RNA,Downregulated
ENSG00000179571,NBPF17P,-1.75192234179269,0.0212624290699123,unprocessed_pseudogene,Downregulated
ENSG00000105852,PON3,-1.74884671901066,9.11443177217078e-05,protein_coding,Downregulated
ENSG00000205702,CYP2D7,-1.74531673069715,0.013867887166625,polymorphic_pseudogene,Downregulated
ENSG00000169006,NTSR2,-1.74463171967871,0.00314450556695536,protein_coding,Downregulated
ENSG00000258944,AC004846.2,-1.74079728264066,0.0308247771151106,antisense_RNA,Downregulated
ENSG00000267731,AC005332.5,-1.7407480755298,0.0139023743355502,lincRNA,Downregulated
ENSG00000166188,ZNF319,-1.73787155451524,0.0474117868542734,protein_coding,Downregulated
ENSG00000232528,AL109809.1,-1.7351721750664,0.00188222224063387,transcribed_unitary_pseudogene,Downregulated
ENSG00000234263,AL024508.1,-1.73297116626412,0.00317976438581816,antisense_RNA,Downregulated
ENSG00000264196,AC011120.1,-1.72883762683062,0.0269535716646535,antisense_RNA,Downregulated
ENSG00000255437,AC023538.1,-1.72184058197476,0.0469751007364246,processed_pseudogene,Downregulated
ENSG00000280099,AL603750.1,-1.72132205078745,0.0398832743240473,TEC,Downregulated
ENSG00000142303,ADAMTS10,-1.71789883250419,5.73650557935201e-06,protein_coding,Downregulated
ENSG00000241213,LINC02024,-1.71775857371298,0.00214436226522789,lincRNA,Downregulated
ENSG00000214279,SCART1,-1.71660196008002,0.0140230371876281,protein_coding,Downregulated
ENSG00000237940,LINC01238,-1.71544022604034,0.00695757127170785,lincRNA,Downregulated
ENSG00000079337,RAPGEF3,-1.71468199419642,9.97164585416374e-05,protein_coding,Downregulated
ENSG00000167676,PLIN4,-1.71459923794493,0.00780801532224964,protein_coding,Downregulated
ENSG00000238266,LINC00707,-1.71457270238172,0.00395918868043088,lincRNA,Downregulated
ENSG00000140519,RHCG,-1.70729710935313,6.306324633616e-05,protein_coding,Downregulated
ENSG00000229456,RLIMP1,-1.70354686833161,0.00631184659030569,processed_pseudogene,Downregulated
ENSG00000204930,FAM221B,-1.70177409356225,0.00197592387608954,protein_coding,Downregulated
ENSG00000253517,XRCC6P4,-1.69839074085186,0.00319194995332436,processed_pseudogene,Downregulated
ENSG00000164089,ETNPPL,-1.69814012314772,0.0032684405638583,protein_coding,Downregulated
ENSG00000152270,PDE3B,-1.69748684867886,4.2269050764347e-05,protein_coding,Downregulated
ENSG00000203506,RBMS3-AS2,-1.69697345402415,0.0252944586161084,antisense_RNA,Downregulated
ENSG00000166819,PLIN1,-1.69471083198777,0.00177143148833807,protein_coding,Downregulated
ENSG00000204389,HSPA1A,-1.69426120294212,0.0118531988753678,protein_coding,Downregulated
ENSG00000228766,RPL7L1P8,-1.69365004769997,0.0256899776320578,processed_pseudogene,Downregulated
ENSG00000271447,MMP28,-1.69251104455615,0.000998108230607878,protein_coding,Downregulated
ENSG00000250155,AC008957.1,-1.68871346663746,0.00150486101756901,antisense_RNA,Downregulated
ENSG00000243753,HLA-L,-1.68697671734107,0.00547588881607896,transcribed_unprocessed_pseudogene,Downregulated
ENSG00000135094,SDS,-1.68688152492775,0.00743868417967582,protein_coding,Downregulated
ENSG00000270061,AC068790.5,-1.68546881869859,0.0194315892553283,sense_intronic,Downregulated
ENSG00000228484,AL137025.1,-1.68269518205128,0.000401349439414414,lincRNA,Downregulated
ENSG00000251661,AC136475.1,-1.68104037435526,0.00459698588734863,antisense_RNA,Downregulated
ENSG00000172602,RND1,-1.67782028941798,0.00487625959608934,protein_coding,Downregulated
ENSG00000284196,AL158064.2,-1.67751680723836,0.00343967365044006,processed_transcript,Downregulated
ENSG00000235008,AL023775.1,-1.67740354866753,0.00730748681748465,processed_pseudogene,Downregulated
ENSG00000215184,RPS12P16,-1.67729164994838,0.0148088031221108,processed_pseudogene,Downregulated
ENSG00000133392,MYH11,-1.67669511016341,0.0339809950254999,protein_coding,Downregulated
ENSG00000224957,LINC01266,-1.67669054797291,0.0104844469293412,lincRNA,Downregulated
ENSG00000263316,AC027763.2,-1.67411834827462,0.0135824634391371,antisense_RNA,Downregulated
ENSG00000185070,FLRT2,-1.66910147877048,7.8687031815398e-06,protein_coding,Downregulated
ENSG00000160808,MYL3,-1.6676266901276,0.0180529338521053,protein_coding,Downregulated
ENSG00000158220,ESYT3,-1.66634173522102,0.00533625336948308,protein_coding,Downregulated
ENSG00000271075,AL139317.4,-1.66485871692331,0.00298129511272177,processed_pseudogene,Downregulated
ENSG00000177627,C12orf54,-1.6619890301416,0.0483953701221492,protein_coding,Downregulated
ENSG00000203435,E2F3P2,-1.66054304828662,0.0125755851663679,processed_pseudogene,Downregulated
ENSG00000255206,AC011853.2,-1.65978736705632,0.0112026959234524,antisense_RNA,Downregulated
ENSG00000233806,LINC01237,-1.65880589826087,0.0290708842604733,processed_transcript,Downregulated
ENSG00000236082,AP003025.1,-1.65727498304222,0.0374425813842449,antisense_RNA,Downregulated
ENSG00000043591,ADRB1,-1.65477948043007,9.44767396311732e-05,protein_coding,Downregulated
ENSG00000268460,AC006262.1,-1.65389566687057,0.00588696548659732,processed_transcript,Downregulated
ENSG00000280190,AC027279.4,-1.65387852375196,0.010824987032924,TEC,Downregulated
ENSG00000164199,ADGRV1,-1.65345601275517,0.000687520401439854,protein_coding,Downregulated
ENSG00000050767,COL23A1,-1.65106980694117,0.00285103178665847,protein_coding,Downregulated
ENSG00000267430,AC036176.2,-1.65022051919289,0.0191712387984622,processed_pseudogene,Downregulated
ENSG00000226083,SLC39A12-AS1,-1.64635743804299,0.0128863193169004,antisense_RNA,Downregulated
ENSG00000250130,AC090519.1,-1.64464431534054,0.0206565128592814,processed_pseudogene,Downregulated
ENSG00000161509,GRIN2C,-1.63813072931136,0.00172952759157652,protein_coding,Downregulated
ENSG00000224093,AL109613.1,-1.6359114679675,0.00343967365044006,antisense_RNA,Downregulated
ENSG00000280388,AC006330.1,-1.63384838788162,0.0243142711121311,TEC,Downregulated
ENSG00000230953,AC099677.1,-1.63376940377079,0.000973884302043106,processed_pseudogene,Downregulated
ENSG00000267296,CEBPA-AS1,-1.63178154881748,0.0278304630050457,antisense_RNA,Downregulated
ENSG00000237986,CELF2-AS2,-1.63136854967418,0.00568903463974727,antisense_RNA,Downregulated
ENSG00000280332,AC020917.4,-1.62848435413804,0.00201551162400047,TEC,Downregulated
ENSG00000214353,VAC14-AS1,-1.62812499349009,0.000171542498095867,antisense_RNA,Downregulated
ENSG00000101017,CD40,-1.62476973601611,0.00188222224063387,protein_coding,Downregulated
ENSG00000130876,SLC7A10,-1.6247598099716,0.00726868279450528,protein_coding,Downregulated
ENSG00000279302,AC013643.3,-1.62444315531071,0.0263570673742099,TEC,Downregulated
ENSG00000235244,DANT2,-1.62434370464192,0.00117230039640507,lincRNA,Downregulated
ENSG00000257763,OR5BK1P,-1.62201715777659,0.0352676996066632,unprocessed_pseudogene,Downregulated
ENSG00000068078,FGFR3,-1.62151348804218,0.000589530221718433,protein_coding,Downregulated
ENSG00000237596,AL138828.1,-1.61867663627655,0.00408962318276094,antisense_RNA,Downregulated
ENSG00000273136,NBPF26,-1.61804356034944,0.0105569216329254,protein_coding,Downregulated
ENSG00000254245,PCDHGA3,-1.61700343367942,0.000713584700007726,protein_coding,Downregulated
ENSG00000263499,AC007431.1,-1.61583036456833,0.0213071971643449,antisense_RNA,Downregulated
ENSG00000115902,SLC1A4,-1.61515511517868,0.000230991436704919,protein_coding,Downregulated
ENSG00000231006,RPL7P32,-1.6130647268808,0.0050060495632587,processed_pseudogene,Downregulated
ENSG00000121310,ECHDC2,-1.60923850497296,1.11714305709712e-06,protein_coding,Downregulated
ENSG00000124145,SDC4,-1.60875057217656,0.000998108230607878,protein_coding,Downregulated
ENSG00000101004,NINL,-1.60851250557899,4.01606025928116e-05,protein_coding,Downregulated
ENSG00000229520,LINC00404,-1.60540599398375,0.046357314103602,lincRNA,Downregulated
ENSG00000196358,NTNG2,-1.60467407577623,3.62979770236929e-05,protein_coding,Downregulated
ENSG00000142233,NTN5,-1.6034926507497,0.0202192225503064,protein_coding,Downregulated
ENSG00000157653,C9orf43,-1.60258727502561,0.00596621082801897,protein_coding,Downregulated
ENSG00000204420,MPIG6B,-1.60094069239361,0.036002599878985,protein_coding,Downregulated
ENSG00000249106,AC097537.1,-1.59510004664802,0.000689725480400742,antisense_RNA,Downregulated
ENSG00000176399,DMRTA1,-1.59506154066042,0.0444158354139824,protein_coding,Downregulated
ENSG00000251034,AC037459.2,-1.59379878257553,0.0044117474962215,antisense_RNA,Downregulated
ENSG00000165379,LRFN5,-1.59313114413405,0.0046414539265095,protein_coding,Downregulated
ENSG00000273765,AC024257.4,-1.59155288455502,0.0367630207172847,lincRNA,Downregulated
ENSG00000223750,SIRPB3P,-1.59082297616941,0.00885223235066001,unprocessed_pseudogene,Downregulated
ENSG00000062096,ARSF,-1.58600569470589,0.00782132358388705,protein_coding,Downregulated
ENSG00000154065,ANKRD29,-1.58497310862606,3.42669493469196e-06,protein_coding,Downregulated
ENSG00000101204,CHRNA4,-1.58345425381379,0.0218775726410629,protein_coding,Downregulated
ENSG00000181856,SLC2A4,-1.58216627180202,0.0485025271651537,protein_coding,Downregulated
ENSG00000156049,GNA14,-1.58136458500443,0.00611625380064619,protein_coding,Downregulated
ENSG00000121742,GJB6,-1.58129017834187,0.00940004567923974,protein_coding,Downregulated
ENSG00000241231,AC022294.1,-1.57825782009771,0.0173524902141937,lincRNA,Downregulated
ENSG00000205740,AL359878.1,-1.57752619675314,0.000443892791797204,processed_transcript,Downregulated
ENSG00000166669,ATF7IP2,-1.57701756536374,0.00196061421448439,protein_coding,Downregulated
ENSG00000130540,SULT4A1,-1.5737531922464,0.0281274150415424,protein_coding,Downregulated
ENSG00000162877,PM20D1,-1.57207776193362,0.0134953984952322,protein_coding,Downregulated
ENSG00000234377,RNF219-AS1,-1.572048640211,0.000212926561553668,antisense_RNA,Downregulated
ENSG00000279400,AC008957.3,-1.57060159360451,0.00250281542470245,TEC,Downregulated
ENSG00000131018,SYNE1,-1.57015968137892,5.06695152536882e-05,protein_coding,Downregulated
ENSG00000162390,ACOT11,-1.56724817575978,6.11962267346037e-06,protein_coding,Downregulated
ENSG00000083067,TRPM3,-1.56677824181613,0.00258736258778453,protein_coding,Downregulated
ENSG00000166924,NYAP1,-1.56606700473243,0.0373496907195468,protein_coding,Downregulated
ENSG00000224731,AC016716.2,-1.56492674451467,0.0103861458189653,antisense_RNA,Downregulated
ENSG00000088926,F11,-1.56437549088624,0.0469859891447016,protein_coding,Downregulated
ENSG00000110436,SLC1A2,-1.56408035140547,0.00259474440619135,protein_coding,Downregulated
ENSG00000273691,AC087284.1,-1.56323101290502,0.040211326819811,sense_intronic,Downregulated
ENSG00000197815,AC122129.1,-1.56257941687107,0.00127050247141308,antisense_RNA,Downregulated
ENSG00000271833,AL445222.1,-1.56206603037388,0.0158970161163659,sense_intronic,Downregulated
ENSG00000261701,HPR,-1.55585503050173,0.00630554898891997,protein_coding,Downregulated
ENSG00000229747,AL445687.2,-1.55498449835252,0.0481561329819676,processed_pseudogene,Downregulated
ENSG00000260495,AC009148.1,-1.55276535374493,0.0050410390556026,antisense_RNA,Downregulated
ENSG00000165730,STOX1,-1.55267626424782,7.13847216732444e-05,protein_coding,Downregulated
ENSG00000185668,POU3F1,-1.55169723595322,0.0395568628579008,protein_coding,Downregulated
ENSG00000220868,MRPL35P1,-1.55043849836336,0.0311716946867005,processed_pseudogene,Downregulated
ENSG00000188818,ZDHHC11,-1.55031928709658,0.00596829639850239,protein_coding,Downregulated
ENSG00000278434,AC023830.3,-1.5499211377558,0.0135249878023383,sense_intronic,Downregulated
ENSG00000231711,LINC00899,-1.54987529960788,0.00146762866158306,processed_transcript,Downregulated
ENSG00000148604,RGR,-1.5469934330543,0.0169575845055423,protein_coding,Downregulated
ENSG00000274272,AC069281.2,-1.54497610142616,0.0202032633037669,processed_transcript,Downregulated
ENSG00000149090,PAMR1,-1.54376514252343,0.0244887858062522,protein_coding,Downregulated
ENSG00000072952,MRVI1,-1.54304671740601,0.00188222224063387,protein_coding,Downregulated
ENSG00000284642,AL139424.2,-1.5425818095007,0.00626429812025778,lincRNA,Downregulated
ENSG00000283128,AC009403.2,-1.54174042432017,0.0391006400380582,processed_transcript,Downregulated
ENSG00000196660,SLC30A10,-1.54141268968312,0.00096166095805639,protein_coding,Downregulated
ENSG00000223704,LINC01422,-1.54014537465076,0.00065277639126994,lincRNA,Downregulated
ENSG00000275763,C18orf65,-1.53723596106599,0.00188544340166784,lincRNA,Downregulated
ENSG00000224310,LINC01567,-1.53586852520339,0.0205375893504049,lincRNA,Downregulated
ENSG00000232082,RPS6KA2-IT1,-1.53538278840721,0.024358086524051,sense_intronic,Downregulated
ENSG00000280042,AC022336.3,-1.53451741657912,0.043831747742706,TEC,Downregulated
ENSG00000004799,PDK4,-1.53421596549359,0.00473458186009784,protein_coding,Downregulated
ENSG00000256139,AC007637.1,-1.53353992669045,0.00150486101756901,sense_overlapping,Downregulated
ENSG00000162391,FAM151A,-1.53282618802933,0.0194050282606488,protein_coding,Downregulated
ENSG00000112149,CD83,-1.53261210168813,0.00610103257844415,protein_coding,Downregulated
ENSG00000184156,KCNQ3,-1.53187362557407,0.00348121048258013,protein_coding,Downregulated
ENSG00000134533,RERG,-1.53109530477591,0.0314508840675403,protein_coding,Downregulated
ENSG00000164398,ACSL6,-1.52785642879805,0.000191010688563539,protein_coding,Downregulated
ENSG00000279569,AC020763.4,-1.52692595983395,0.00752392877543738,TEC,Downregulated
ENSG00000258926,AL355916.2,-1.52414456014769,0.0387960926890216,antisense_RNA,Downregulated
ENSG00000174326,SLC16A11,-1.51922612713973,0.0252801410898998,protein_coding,Downregulated
ENSG00000164976,KIAA1161,-1.5184363332514,0.000181704013170202,protein_coding,Downregulated
ENSG00000154269,ENPP3,-1.51567243186472,0.00365821264439779,protein_coding,Downregulated
ENSG00000157343,ARMC12,-1.51480116739857,0.0485433044271071,protein_coding,Downregulated
ENSG00000223774,AL513217.1,-1.51445276735168,0.0276701881994824,antisense_RNA,Downregulated
ENSG00000228487,AL450263.1,-1.51391991973369,0.0473767371488691,antisense_RNA,Downregulated
ENSG00000119725,ZNF410,-1.51252547976827,0.00730634086928493,protein_coding,Downregulated
ENSG00000161955,TNFSF13,-1.51222963781693,0.00231360637966294,protein_coding,Downregulated
ENSG00000234165,AC114877.1,-1.51195282906344,0.01438419368112,lincRNA,Downregulated
ENSG00000273618,AL135999.2,-1.50946845556252,0.00568040289749863,antisense_RNA,Downregulated
ENSG00000224023,FLJ37035,-1.5069412756298,0.0425053129854192,lincRNA,Downregulated
ENSG00000119943,PYROXD2,-1.50642115357749,0.00146419080760552,protein_coding,Downregulated
ENSG00000225014,KCTD9P1,-1.50613432023539,0.0255446287910973,transcribed_processed_pseudogene,Downregulated
ENSG00000225871,AC245100.2,-1.50318121691615,0.00243257385350179,processed_pseudogene,Downregulated
ENSG00000273792,AC022898.2,-1.50310473328217,0.0224317542952878,sense_intronic,Downregulated
ENSG00000170425,ADORA2B,-1.50159943386405,0.000114100876451766,protein_coding,Downregulated
ENSG00000277481,PKD1L3,-1.50104486683266,0.0441310986789293,protein_coding,Downregulated
ENSG00000196189,SEMA4A,-1.50007750438693,0.00518791757248232,protein_coding,Downregulated
ENSG00000280850,AL121956.4,-1.49996266731509,0.0183420421536292,lincRNA,Downregulated
ENSG00000224934,AL391684.1,-1.49968148140905,0.00738859999946354,lincRNA,Downregulated
ENSG00000166123,GPT2,-1.49877638394855,1.13745696364236e-06,protein_coding,Downregulated
ENSG00000174804,FZD4,-1.49876213522247,0.00026332064603709,protein_coding,Downregulated
ENSG00000165731,RET,-1.49854360970223,0.0473472290206105,protein_coding,Downregulated
ENSG00000154930,ACSS1,-1.49850944682734,8.27879387533989e-05,protein_coding,Downregulated
ENSG00000186326,RGS9BP,-1.4943634672758,0.0235790840944902,protein_coding,Downregulated
ENSG00000215223,CYP51A1P3,-1.49299528786112,0.0317900053143893,processed_pseudogene,Downregulated
ENSG00000237159,CNTFR-AS1,-1.4893652259074,0.00930732302599471,antisense_RNA,Downregulated
ENSG00000260025,AC009414.2,-1.48832926161724,0.00940004567923974,lincRNA,Downregulated
ENSG00000259175,AC108451.1,-1.48740371088086,0.00885548480115531,antisense_RNA,Downregulated
ENSG00000189136,UBE2Q2P1,-1.48624589681123,0.0060860014616092,transcribed_unprocessed_pseudogene,Downregulated
ENSG00000277449,CEBPB-AS1,-1.48553699100009,0.0201327263116901,antisense_RNA,Downregulated
ENSG00000005381,MPO,-1.48268025895458,0.0483080132351256,protein_coding,Downregulated
ENSG00000132840,BHMT2,-1.48229848725362,0.00142141001600032,protein_coding,Downregulated
ENSG00000215252,GOLGA8B,-1.47959107496241,0.014027237811141,protein_coding,Downregulated
ENSG00000225174,OSTM1-AS1,-1.47721292254856,0.00204161456109226,lincRNA,Downregulated
ENSG00000198520,C1orf228,-1.47681199222207,0.00641146443151248,protein_coding,Downregulated
ENSG00000163285,GABRG1,-1.47662544452964,0.00917484052470848,protein_coding,Downregulated
ENSG00000132837,DMGDH,-1.47614810378536,1.13745696364236e-06,protein_coding,Downregulated
ENSG00000227006,AL136988.2,-1.47550671993767,0.0119167556008697,antisense_RNA,Downregulated
ENSG00000163032,VSNL1,-1.47490801371605,0.048502567618807,protein_coding,Downregulated
ENSG00000256304,CCDC150P1,-1.47240102765937,0.00866718084631118,processed_pseudogene,Downregulated
ENSG00000185737,NRG3,-1.47025358520738,0.000133828845861352,protein_coding,Downregulated
ENSG00000215483,LINC00598,-1.46529966370364,0.00219902446675414,lincRNA,Downregulated
ENSG00000113721,PDGFRB,-1.46505750400678,0.00212886126549738,protein_coding,Downregulated
ENSG00000233912,AC026202.2,-1.46454083665483,0.0171402172096997,antisense_RNA,Downregulated
ENSG00000166473,PKD1L2,-1.46422108783553,0.0200068639532775,polymorphic_pseudogene,Downregulated
ENSG00000076555,ACACB,-1.46412168831392,8.91112456294438e-05,protein_coding,Downregulated
ENSG00000270426,AC099343.2,-1.4631881608502,0.00117386948459159,sense_intronic,Downregulated
ENSG00000230224,PHBP9,-1.46066729594736,0.0463171017927286,processed_pseudogene,Downregulated
ENSG00000205771,CATSPER2P1,-1.45985663454679,0.00228151538503603,transcribed_unprocessed_pseudogene,Downregulated
